chrom	chromStart	chromEnd	name	score	strand
chrX	48348350	48348450	N	1	-
chrX	48349250	48349350	N	1	-
chrX	48349400	48349500	N	1	-
chrX	48349600	48349700	N	1	-
chrX	48349800	48349900	N	1	-
chrX	48351050	48351150	N	1	-
chrX	48351150	48351250	N	1	-
chrX	48351400	48351500	N	1	-
chrX	48351700	48351800	N	1	-
chrX	48352200	48352300	N	1	-
chrX	48352400	48352500	N	1	-
chrX	48352550	48352650	N	1	-
chrX	48352700	48352800	N	1	-
chrX	48352800	48352900	N	1	-
chrX	48353150	48353250	N	1	-
chrX	48353400	48353500	N	1	-
chrX	48353500	48353600	N	1	-
chrX	48353850	48353950	N	1	-
chrX	48354400	48354500	N	1	-
chrX	48355250	48355350	N	1	-
chrX	48355650	48355750	N	1	-
chrX	48356000	48356100	N	1	-
chrX	48356150	48356250	N	1	-
chrX	48356650	48356750	N	1	-
chrX	48356850	48356950	N	1	-
chrX	48357100	48357200	N	1	-
chrX	48357250	48357350	N	1	-
chrX	48357400	48357500	N	1	-
chrX	48357550	48357650	N	1	-
chrX	48357950	48358050	N	1	-
chrX	48358650	48358750	N	1	-
chrX	48358850	48358950	N	1	-
chrX	48359200	48359300	N	1	-
chrX	48359600	48359700	N	1	-
chrX	48360050	48360150	N	1	-
chrX	48360250	48360350	N	1	-
chrX	48360650	48360750	N	1	-
chrX	48360750	48360850	N	1	-
chrX	48360850	48360950	N	1	-
chrX	48361200	48361300	N	1	-
chrX	48361650	48361750	N	1	-
chrX	48361900	48362000	N	1	-
chrX	48362200	48362300	N	1	-
chrX	48362500	48362600	N	1	-
chrX	48363200	48363300	N	1	-
chrX	48363650	48363750	N	1	-
chrX	48363900	48364000	N	1	-
chrX	48364150	48364250	N	1	-
chrX	48364850	48364950	N	1	-
chrX	48365250	48365350	N	1	-
chrX	48365350	48365450	N	1	-
chrX	48365500	48365600	N	1	-
chrX	48365650	48365750	N	1	-
chrX	48366300	48366400	N	1	-
chrX	48366650	48366750	N	1	-
chrX	48366850	48366950	N	1	-
chrX	48367000	48367100	N	1	-
chrX	48367350	48367450	N	1	-
chrX	48367550	48367650	N	1	-
chrX	48367700	48367800	N	1	-
chrX	48367800	48367900	N	1	-
chrX	48368500	48368600	N	1	-
chrX	48368900	48369000	N	1	-
chrX	48369050	48369150	N	1	-
chrX	48369200	48369300	N	1	-
chrX	48369300	48369400	N	1	-
chrX	48369750	48369850	N	1	-
chrX	48369900	48370000	N	1	-
chrX	48370000	48370100	N	1	-
chrX	48370200	48370300	N	1	-
chrX	48371200	48371300	N	1	-
chrX	48371500	48371600	N	1	-
chrX	48371600	48371700	N	1	-
chrX	48371850	48371950	N	1	-
chrX	48372100	48372200	N	1	-
chrX	48372250	48372350	N	1	-
chrX	48372400	48372500	N	1	-
chrX	48372600	48372700	N	1	-
chrX	48372750	48372850	N	1	-
chrX	48373050	48373150	N	1	-
chrX	48431400	48431500	N	1	-
chrX	48438250	48438350	N	1	-
chrX	48456750	48456850	N	1	-
chrX	48464900	48465000	N	1	-
chrX	48467450	48467550	N	1	-
chrX	48467650	48467750	N	1	-
chrX	48469000	48469100	N	1	-
chrX	48469600	48469700	N	1	-
chrX	48470400	48470500	N	1	-
chrX	48471500	48471600	N	1	-
chrX	48472600	48472700	N	1	-
chrX	48472800	48472900	N	1	-
chrX	48473600	48473700	N	1	-
chrX	48473700	48473800	N	1	-
chrX	48474250	48474350	N	1	-
chrX	48475150	48475250	N	1	-
chrX	48476850	48476950	N	1	-
chrX	48476950	48477050	N	1	-
chrX	48477350	48477450	N	1	-
chrX	48478500	48478600	N	1	-
chrX	48479400	48479500	N	1	-
chrX	48480650	48480750	N	1	-
chrX	48481100	48481200	N	1	-
chrX	48481650	48481750	N	1	-
chrX	48482150	48482250	N	1	-
chrX	48482300	48482400	N	1	-
chrX	48485450	48485550	N	1	-
chrX	48488700	48488800	N	1	-
chrX	48491400	48491500	N	1	-
chrX	48491700	48491800	N	1	-
chrX	48493050	48493150	N	1	-
chrX	48497800	48497900	N	1	-
chrX	48500000	48500100	N	1	-
chrX	48500950	48501050	N	1	-
chrX	48501500	48501600	N	1	-
chrX	48501750	48501850	N	1	-
chrX	48502800	48502900	N	1	-
chrX	48503250	48503350	N	1	-
chrX	48503950	48504050	N	1	-
chrX	48505550	48505650	N	1	-
chrX	48508050	48508150	N	1	-
chrX	48508300	48508400	N	1	-
chrX	48509600	48509700	N	1	-
chrX	48511650	48511750	N	1	-
chrX	48511750	48511850	N	1	-
chrX	48513500	48513600	N	1	-
chrX	48519050	48519150	N	1	-
chrX	48519600	48519700	N	1	-
chrX	48520850	48520950	N	1	-
chrX	48521900	48522000	N	1	-
chrX	48524350	48524450	N	1	-
chrX	48525950	48526050	N	1	-
chrX	48526050	48526150	N	1	-
chrX	48527850	48527950	N	1	-
chrX	48528700	48528800	N	1	-
chrX	48529350	48529450	N	1	-
chrX	48531700	48531800	N	1	-
chrX	48532200	48532300	N	1	-
chrX	48532500	48532600	N	1	-
chrX	48532900	48533000	N	1	-
chrX	48536050	48536150	N	1	-
chrX	48536500	48536600	N	1	-
chrX	48536800	48536900	N	1	-
chrX	48537250	48537350	N	1	-
chrX	48537400	48537500	N	1	-
chrX	48537500	48537600	N	1	-
chrX	48537950	48538050	N	1	-
chrX	48538100	48538200	N	1	-
chrX	48539900	48540000	N	1	-
chrX	48540300	48540400	N	1	-
chrX	48540400	48540500	N	1	-
chrX	48540800	48540900	N	1	-
chrX	48541600	48541700	N	1	-
chrX	48542100	48542200	N	1	-
chrX	48542300	48542400	N	1	-
chrX	48542600	48542700	N	1	-
chrX	48543850	48543950	N	1	-
chrX	48544050	48544150	N	1	-
chrX	48544150	48544250	N	1	-
chrX	48544550	48544650	N	1	-
chrX	48545500	48545600	N	1	-
chrX	48546300	48546400	N	1	-
chrX	48546550	48546650	N	1	-
chrX	48547050	48547150	N	1	-
chrX	48548150	48548250	N	1	-
chrX	48548700	48548800	N	1	-
chrX	48548850	48548950	N	1	-
chrX	48548950	48549050	N	1	-
chrX	48549550	48549650	N	1	-
chrX	48549750	48549850	N	1	-
chrX	48550500	48550600	N	1	-
chrX	48551300	48551400	N	1	-
chrX	48552250	48552350	N	1	-
chrX	48552350	48552450	N	1	-
chrX	48552650	48552750	N	1	-
chrX	48553150	48553250	N	1	-
chrX	48553500	48553600	N	1	-
chrX	48553850	48553950	N	1	-
chrX	48554200	48554300	N	1	-
chrX	48554700	48554800	N	1	-
chrX	48554950	48555050	N	1	-
chrX	48555850	48555950	N	1	-
chrX	48556300	48556400	N	1	-
chrX	48556550	48556650	N	1	-
chrX	48556650	48556750	N	1	-
chrX	48557000	48557100	N	1	-
chrX	48557100	48557200	N	1	-
chrX	48572650	48572750	N	1	-
chrX	48572750	48572850	N	1	-
chrX	48572950	48573050	N	1	-
chrX	48609750	48609850	N	1	-
chrX	48624100	48624200	N	1	-
chrX	48638600	48638700	N	1	-
chrX	48690600	48690700	N	1	-
chrX	48723800	48723900	N	1	-
chrX	48739000	48739100	N	1	-
chrX	48740350	48740450	N	1	-
chrX	48741250	48741350	N	1	-
chrX	48741500	48741600	N	1	-
chrX	48753600	48753700	N	1	-
chrX	48766800	48766900	N	1	-
chrX	48767050	48767150	N	1	-
chrX	48771200	48771300	N	1	-
chrX	48771500	48771600	N	1	-
chrX	48772150	48772250	N	1	-
chrX	48782950	48783050	N	1	-
chrX	48785900	48786000	N	1	-
chrX	48786350	48786450	N	1	-
chrX	48786650	48786750	N	1	-
chrX	48796850	48796950	N	1	-
chrX	48797300	48797400	N	1	-
chrX	48797700	48797800	N	1	-
chrX	48798100	48798200	N	1	-
chrX	48804450	48804550	N	1	-
chrX	48804850	48804950	N	1	-
chrX	48808600	48808700	N	1	-
chrX	48809500	48809600	N	1	-
chrX	48811050	48811150	N	1	-
chrX	48812950	48813050	N	1	-
chrX	48813650	48813750	N	1	-
chrX	48814450	48814550	N	1	-
chrX	48818300	48818400	N	1	-
chrX	48820900	48821000	N	1	-
chrX	48837000	48837100	N	1	-
chrX	48844750	48844850	N	1	-
chrX	48848100	48848200	N	1	-
chrX	48849450	48849550	N	1	-
chrX	48853600	48853700	N	1	-
chrX	48856950	48857050	N	1	-
chrX	48862900	48863000	N	1	-
chrX	48867700	48867800	N	1	-
chrX	48868950	48869050	N	1	-
chrX	48873100	48873200	N	1	-
chrX	48878400	48878500	N	1	-
chrX	48878700	48878800	N	1	-
chrX	48880900	48881000	N	1	-
chrX	48882700	48882800	N	1	-
chrX	48885450	48885550	N	1	-
chrX	48892050	48892150	N	1	-
chrX	48893400	48893500	N	1	-
chrX	48895900	48896000	N	1	-
chrX	48896250	48896350	N	1	-
chrX	48903800	48903900	N	1	-
chrX	48907350	48907450	N	1	-
chrX	48908850	48908950	N	1	-
chrX	48912550	48912650	N	1	-
chrX	48913550	48913650	N	1	-
chrX	48916050	48916150	N	1	-
chrX	48916450	48916550	N	1	-
chrX	48917600	48917700	N	1	-
chrX	48937150	48937250	N	1	-
chrX	48937400	48937500	N	1	-
chrX	48939950	48940050	N	1	-
chrX	48947300	48947400	N	1	-
chrX	48950450	48950550	N	1	-
chrX	48954050	48954150	N	1	-
chrX	48954150	48954250	N	1	-
chrX	48958400	48958500	N	1	-
chrX	48969650	48969750	N	1	-
chrX	48971150	48971250	N	1	-
chrX	48971500	48971600	N	1	-
chrX	48974750	48974850	N	1	-
chrX	48975000	48975100	N	1	-
chrX	48975950	48976050	N	1	-
chrX	48976750	48976850	N	1	-
chrX	48979350	48979450	N	1	-
chrX	48981350	48981450	N	1	-
chrX	48984050	48984150	N	1	-
chrX	48987600	48987700	N	1	-
chrX	48988950	48989050	N	1	-
chrX	48989850	48989950	N	1	-
chrX	48990300	48990400	N	1	-
chrX	48991150	48991250	N	1	-
chrX	49002000	49002100	N	1	-
chrX	49002550	49002650	N	1	-
chrX	49002900	49003000	N	1	-
chrX	49006850	49006950	N	1	-
chrX	49008000	49008100	N	1	-
chrX	49009450	49009550	N	1	-
chrX	49012500	49012600	N	1	-
chrX	49012600	49012700	N	1	-
chrX	49013350	49013450	N	1	-
chrX	49013600	49013700	N	1	-
chrX	49015900	49016000	N	1	-
chrX	49019550	49019650	N	1	-
chrX	49020000	49020100	N	1	-
chrX	49020100	49020200	N	1	-
chrX	49023050	49023150	N	1	-
chrX	49024150	49024250	N	1	-
chrX	49027250	49027350	N	1	-
chrX	49030000	49030100	N	1	-
chrX	49030450	49030550	N	1	-
chrX	49032150	49032250	N	1	-
chrX	49033450	49033550	N	1	-
chrX	49034150	49034250	N	1	-
chrX	49131850	49131950	N	1	-
chrX	49165700	49165800	N	1	-
chrX	49180350	49180450	N	1	-
chrX	49182700	49182800	N	1	-
chrX	49295850	49295950	N	1	-
chrX	49348250	49348350	N	1	-
chrX	49354300	49354400	N	1	-
chrX	49395500	49395600	N	1	-
chrX	49397750	49397850	N	1	-
chrX	49401450	49401550	N	1	-
chrX	49405600	49405700	N	1	-
chrX	49405750	49405850	N	1	-
chrX	49406250	49406350	N	1	-
chrX	49406650	49406750	N	1	-
chrX	49414950	49415050	N	1	-
chrX	49416000	49416100	N	1	-
chrX	49416600	49416700	N	1	-
chrX	49423400	49423500	N	1	-
chrX	49427200	49427300	N	1	-
chrX	49427700	49427800	N	1	-
chrX	49428600	49428700	N	1	-
chrX	49430000	49430100	N	1	-
chrX	49432450	49432550	N	1	-
chrX	49433100	49433200	N	1	-
chrX	49436150	49436250	N	1	-
chrX	49440900	49441000	N	1	-
chrX	49444900	49445000	N	1	-
chrX	49448800	49448900	N	1	-
chrX	49451000	49451100	N	1	-
chrX	49455800	49455900	N	1	-
chrX	49457250	49457350	N	1	-
chrX	49460700	49460800	N	1	-
chrX	49461100	49461200	N	1	-
chrX	49473350	49473450	N	1	-
chrX	49474200	49474300	N	1	-
chrX	49477750	49477850	N	1	-
chrX	49477850	49477950	N	1	-
chrX	49478800	49478900	N	1	-
chrX	49480950	49481050	N	1	-
chrX	49481650	49481750	N	1	-
chrX	49481800	49481900	N	1	-
chrX	49483000	49483100	N	1	-
chrX	49489650	49489750	N	1	-
chrX	49495050	49495150	N	1	-
chrX	49503750	49503850	N	1	-
chrX	49505750	49505850	N	1	-
chrX	49507100	49507200	N	1	-
chrX	49508900	49509000	N	1	-
chrX	49509550	49509650	N	1	-
chrX	49510450	49510550	N	1	-
chrX	49511250	49511350	N	1	-
chrX	49511400	49511500	N	1	-
chrX	49513400	49513500	N	1	-
chrX	49513600	49513700	N	1	-
chrX	49515250	49515350	N	1	-
chrX	49518200	49518300	N	1	-
chrX	49525950	49526050	N	1	-
chrX	49528850	49528950	N	1	-
chrX	49531500	49531600	N	1	-
chrX	49550750	49550850	N	1	-
chrX	49567950	49568050	N	1	-
chrX	49574050	49574150	N	1	-
chrX	49604700	49604800	N	1	-
chrX	49615200	49615300	N	1	-
chrX	49620500	49620600	N	1	-
chrX	49625750	49625850	N	1	-
chrX	49638050	49638150	N	1	-
chrX	49645850	49645950	N	1	-
chrX	49653450	49653550	N	1	-
chrX	49657650	49657750	N	1	-
chrX	49663750	49663850	N	1	-
chrX	49664850	49664950	N	1	-
chrX	49674950	49675050	N	1	-
chrX	49678150	49678250	N	1	-
chrX	49688950	49689050	N	1	-
chrX	49696600	49696700	N	1	-
chrX	49701150	49701250	N	1	-
chrX	49702250	49702350	N	1	-
chrX	49716500	49716600	N	1	-
chrX	49724650	49724750	N	1	-
chrX	49746050	49746150	N	1	-
chrX	49747150	49747250	N	1	-
chrX	49750300	49750400	N	1	-
chrX	49751350	49751450	N	1	-
chrX	49751750	49751850	N	1	-
chrX	49752150	49752250	N	1	-
chrX	49781600	49781700	N	1	-
chrX	49781850	49781950	N	1	-
chrX	49788150	49788250	N	1	-
chrX	49790200	49790300	N	1	-
chrX	49798400	49798500	N	1	-
chrX	49802350	49802450	N	1	-
chrX	49806350	49806450	N	1	-
chrX	49815150	49815250	N	1	-
chrX	49815550	49815650	N	1	-
chrX	49818050	49818150	N	1	-
chrX	49820200	49820300	N	1	-
chrX	49821000	49821100	N	1	-
chrX	49821150	49821250	N	1	-
chrX	49826400	49826500	N	1	-
chrX	49827250	49827350	N	1	-
chrX	49827650	49827750	N	1	-
chrX	49828000	49828100	N	1	-
chrX	49832450	49832550	N	1	-
chrX	49848100	49848200	N	1	-
chrX	49852350	49852450	N	1	-
chrX	49852950	49853050	N	1	-
chrX	49858750	49858850	N	1	-
chrX	49867900	49868000	N	1	-
chrX	49868450	49868550	N	1	-
chrX	49869600	49869700	N	1	-
chrX	49871350	49871450	N	1	-
chrX	49871550	49871650	N	1	-
chrX	49875550	49875650	N	1	-
chrX	49878150	49878250	N	1	-
chrX	49878250	49878350	N	1	-
chrX	49880400	49880500	N	1	-
chrX	49885850	49885950	N	1	-
chrX	49888150	49888250	N	1	-
chrX	49889100	49889200	N	1	-
chrX	49894550	49894650	N	1	-
chrX	49894700	49894800	N	1	-
chrX	49895300	49895400	N	1	-
chrX	49902000	49902100	N	1	-
chrX	49906250	49906350	N	1	-
chrX	49906550	49906650	N	1	-
chrX	49906750	49906850	N	1	-
chrX	49907000	49907100	N	1	-
chrX	49908850	49908950	N	1	-
chrX	49913500	49913600	N	1	-
chrX	49913850	49913950	N	1	-
chrX	49915950	49916050	N	1	-
chrX	49916500	49916600	N	1	-
chrX	49917650	49917750	N	1	-
chrX	49918750	49918850	N	1	-
chrX	49920200	49920300	N	1	-
chrX	49922300	49922400	N	1	-
chrX	49927400	49927500	N	1	-
chrX	49928000	49928100	N	1	-
chrX	49928350	49928450	N	1	-
chrX	49931100	49931200	N	1	-
chrX	49932350	49932450	N	1	-
chrX	49937350	49937450	N	1	-
chrX	49941450	49941550	N	1	-
chrX	49941550	49941650	N	1	-
chrX	49951850	49951950	N	1	-
chrX	49953650	49953750	N	1	-
chrX	49957250	49957350	N	1	-
chrX	49958000	49958100	N	1	-
chrX	49958950	49959050	N	1	-
chrX	49959350	49959450	N	1	-
chrX	49961650	49961750	N	1	-
chrX	49961850	49961950	N	1	-
chrX	49962750	49962850	N	1	-
chrX	49966450	49966550	N	1	-
chrX	49967350	49967450	N	1	-
chrX	49982500	49982600	N	1	-
chrX	50102150	50102250	N	1	-
chrX	50125500	50125600	N	1	-
chrX	50135450	50135550	N	1	-
chrX	50136700	50136800	N	1	-
chrX	50136850	50136950	N	1	-
chrX	50137250	50137350	N	1	-
chrX	50148100	50148200	N	1	-
chrX	50195550	50195650	N	1	-
chrX	50214000	50214100	N	1	-
chrX	50243150	50243250	N	1	-
chrX	50261700	50261800	N	1	-
chrX	50261800	50261900	N	1	-
chrX	50262500	50262600	N	1	-
chrX	50262850	50262950	N	1	-
chrX	50263600	50263700	N	1	-
chrX	50264500	50264600	N	1	-
chrX	50264600	50264700	N	1	-
chrX	50264750	50264850	N	1	-
chrX	50264900	50265000	N	1	-
chrX	50266350	50266450	N	1	-
chrX	50303950	50304050	N	1	-
chrX	50324600	50324700	N	1	-
chrX	50330950	50331050	N	1	-
chrX	50336450	50336550	N	1	-
chrX	50339950	50340050	N	1	-
chrX	50340450	50340550	N	1	-
chrX	50340750	50340850	N	1	-
chrX	50341650	50341750	N	1	-
chrX	50341750	50341850	N	1	-
chrX	50342100	50342200	N	1	-
chrX	50342500	50342600	N	1	-
chrX	50343450	50343550	N	1	-
chrX	50346900	50347000	N	1	-
chrX	50351350	50351450	N	1	-
chrX	50382700	50382800	N	1	-
chrX	50398700	50398800	N	1	-
chrX	50399450	50399550	N	1	-
chrX	50399550	50399650	N	1	-
chrX	50400400	50400500	N	1	-
chrX	50400650	50400750	N	1	-
chrX	50400950	50401050	N	1	-
chrX	50401450	50401550	N	1	-
chrX	50401750	50401850	N	1	-
chrX	50401850	50401950	N	1	-
chrX	50402150	50402250	N	1	-
chrX	50402250	50402350	N	1	-
chrX	50402550	50402650	N	1	-
chrX	50402650	50402750	N	1	-
chrX	50402750	50402850	N	1	-
chrX	50402950	50403050	N	1	-
chrX	50403850	50403950	N	1	-
chrX	50403950	50404050	N	1	-
chrX	50404400	50404500	N	1	-
chrX	50404600	50404700	N	1	-
chrX	50404700	50404800	N	1	-
chrX	50404800	50404900	N	1	-
chrX	50404900	50405000	N	1	-
chrX	50407650	50407750	N	1	-
chrX	50408000	50408100	N	1	-
chrX	50408250	50408350	N	1	-
chrX	50410200	50410300	N	1	-
chrX	50410400	50410500	N	1	-
chrX	50423150	50423250	N	1	-
chrX	50425300	50425400	N	1	-
chrX	50452800	50452900	N	1	-
chrX	50453150	50453250	N	1	-
chrX	50457250	50457350	N	1	-
chrX	50463200	50463300	N	1	-
chrX	50471250	50471350	N	1	-
chrX	50489950	50490050	N	1	-
chrX	50513250	50513350	N	1	-
chrX	50520350	50520450	N	1	-
chrX	50520450	50520550	N	1	-
chrX	50541850	50541950	N	1	-
chrX	50553850	50553950	N	1	-
chrX	50562150	50562250	N	1	-
chrX	50565150	50565250	N	1	-
chrX	50586300	50586400	N	1	-
chrX	50593850	50593950	N	1	-
chrX	50594400	50594500	N	1	-
chrX	50594650	50594750	N	1	-
chrX	50595350	50595450	N	1	-
chrX	50595650	50595750	N	1	-
chrX	50596000	50596100	N	1	-
chrX	50596750	50596850	N	1	-
chrX	50596900	50597000	N	1	-
chrX	50597100	50597200	N	1	-
chrX	50597400	50597500	N	1	-
chrX	50597650	50597750	N	1	-
chrX	50597800	50597900	N	1	-
chrX	50597900	50598000	N	1	-
chrX	50598000	50598100	N	1	-
chrX	50598750	50598850	N	1	-
chrX	50598850	50598950	N	1	-
chrX	50598950	50599050	N	1	-
chrX	50599650	50599750	N	1	-
chrX	50600050	50600150	N	1	-
chrX	50600450	50600550	N	1	-
chrX	50600800	50600900	N	1	-
chrX	50601250	50601350	N	1	-
chrX	50601500	50601600	N	1	-
chrX	50601600	50601700	N	1	-
chrX	50601900	50602000	N	1	-
chrX	50602100	50602200	N	1	-
chrX	50602400	50602500	N	1	-
chrX	50602800	50602900	N	1	-
chrX	50602900	50603000	N	1	-
chrX	50603000	50603100	N	1	-
chrX	50603350	50603450	N	1	-
chrX	50603650	50603750	N	1	-
chrX	50603800	50603900	N	1	-
chrX	50603900	50604000	N	1	-
chrX	50604050	50604150	N	1	-
chrX	50604300	50604400	N	1	-
chrX	50604450	50604550	N	1	-
chrX	50604750	50604850	N	1	-
chrX	50604950	50605050	N	1	-
chrX	50605200	50605300	N	1	-
chrX	50606250	50606350	N	1	-
chrX	50606400	50606500	N	1	-
chrX	50606550	50606650	N	1	-
chrX	50606800	50606900	N	1	-
chrX	50607500	50607600	N	1	-
chrX	50608050	50608150	N	1	-
chrX	50608150	50608250	N	1	-
chrX	50608350	50608450	N	1	-
chrX	50608550	50608650	N	1	-
chrX	50609550	50609650	N	1	-
chrX	50610550	50610650	N	1	-
chrX	50610800	50610900	N	1	-
chrX	50611300	50611400	N	1	-
chrX	50611550	50611650	N	1	-
chrX	50612100	50612200	N	1	-
chrX	50612600	50612700	N	1	-
chrX	50613450	50613550	N	1	-
chrX	50613550	50613650	N	1	-
chrX	50613900	50614000	N	1	-
chrX	50615000	50615100	N	1	-
chrX	50615950	50616050	N	1	-
chrX	50616300	50616400	N	1	-
chrX	50616600	50616700	N	1	-
chrX	50616850	50616950	N	1	-
chrX	50616950	50617050	N	1	-
chrX	50617150	50617250	N	1	-
chrX	50617250	50617350	N	1	-
chrX	50617350	50617450	N	1	-
chrX	50617500	50617600	N	1	-
chrX	50618000	50618100	N	1	-
chrX	50618200	50618300	N	1	-
chrX	50618400	50618500	N	1	-
chrX	50620750	50620850	N	1	-
chrX	50620850	50620950	N	1	-
chrX	50621050	50621150	N	1	-
chrX	50621400	50621500	N	1	-
chrX	50621550	50621650	N	1	-
chrX	50621650	50621750	N	1	-
chrX	50621850	50621950	N	1	-
chrX	50622800	50622900	N	1	-
chrX	50652850	50652950	N	1	-
chrX	50693450	50693550	N	1	-
chrX	50693750	50693850	N	1	-
chrX	50694000	50694100	N	1	-
chrX	50694450	50694550	N	1	-
chrX	50694550	50694650	N	1	-
chrX	50694750	50694850	N	1	-
chrX	50694850	50694950	N	1	-
chrX	50694950	50695050	N	1	-
chrX	50695200	50695300	N	1	-
chrX	50695350	50695450	N	1	-
chrX	50695450	50695550	N	1	-
chrX	50696350	50696450	N	1	-
chrX	50696600	50696700	N	1	-
chrX	50696900	50697000	N	1	-
chrX	50697250	50697350	N	1	-
chrX	50697550	50697650	N	1	-
chrX	50697700	50697800	N	1	-
chrX	50697900	50698000	N	1	-
chrX	50698100	50698200	N	1	-
chrX	50698850	50698950	N	1	-
chrX	50698950	50699050	N	1	-
chrX	50699400	50699500	N	1	-
chrX	50699950	50700050	N	1	-
chrX	50700050	50700150	N	1	-
chrX	50700150	50700250	N	1	-
chrX	50700300	50700400	N	1	-
chrX	50700700	50700800	N	1	-
chrX	50701050	50701150	N	1	-
chrX	50701200	50701300	N	1	-
chrX	50701500	50701600	N	1	-
chrX	50701600	50701700	N	1	-
chrX	50701800	50701900	N	1	-
chrX	50702100	50702200	N	1	-
chrX	50702300	50702400	N	1	-
chrX	50702450	50702550	N	1	-
chrX	50702600	50702700	N	1	-
chrX	50702700	50702800	N	1	-
chrX	50702850	50702950	N	1	-
chrX	50703700	50703800	N	1	-
chrX	50703850	50703950	N	1	-
chrX	50704150	50704250	N	1	-
chrX	50704250	50704350	N	1	-
chrX	50704750	50704850	N	1	-
chrX	50705800	50705900	N	1	-
chrX	50706000	50706100	N	1	-
chrX	50706100	50706200	N	1	-
chrX	50706350	50706450	N	1	-
chrX	50706500	50706600	N	1	-
chrX	50707050	50707150	N	1	-
chrX	50707300	50707400	N	1	-
chrX	50708050	50708150	N	1	-
chrX	50708500	50708600	N	1	-
chrX	50709050	50709150	N	1	-
chrX	50709250	50709350	N	1	-
chrX	50709600	50709700	N	1	-
chrX	50709750	50709850	N	1	-
chrX	50710300	50710400	N	1	-
chrX	50710400	50710500	N	1	-
chrX	50711300	50711400	N	1	-
chrX	50711450	50711550	N	1	-
chrX	50711750	50711850	N	1	-
chrX	50712100	50712200	N	1	-
chrX	50712250	50712350	N	1	-
chrX	50712850	50712950	N	1	-
chrX	50713250	50713350	N	1	-
chrX	50713750	50713850	N	1	-
chrX	50713850	50713950	N	1	-
chrX	50714000	50714100	N	1	-
chrX	50714350	50714450	N	1	-
chrX	50714500	50714600	N	1	-
chrX	50714850	50714950	N	1	-
chrX	50715050	50715150	N	1	-
chrX	50715500	50715600	N	1	-
chrX	50715600	50715700	N	1	-
chrX	50716200	50716300	N	1	-
chrX	50716350	50716450	N	1	-
chrX	50716450	50716550	N	1	-
chrX	50716550	50716650	N	1	-
chrX	50717050	50717150	N	1	-
chrX	50717150	50717250	N	1	-
chrX	50717400	50717500	N	1	-
chrX	50717550	50717650	N	1	-
chrX	50717650	50717750	N	1	-
chrX	50718250	50718350	N	1	-
chrX	50718350	50718450	N	1	-
chrX	50718450	50718550	N	1	-
chrX	50718650	50718750	N	1	-
chrX	50719300	50719400	N	1	-
chrX	50719550	50719650	N	1	-
chrX	50719750	50719850	N	1	-
chrX	50719950	50720050	N	1	-
chrX	50720250	50720350	N	1	-
chrX	50720350	50720450	N	1	-
chrX	50720450	50720550	N	1	-
chrX	50720750	50720850	N	1	-
chrX	50720950	50721050	N	1	-
chrX	50721100	50721200	N	1	-
chrX	50721200	50721300	N	1	-
chrX	50722000	50722100	N	1	-
chrX	50722550	50722650	N	1	-
chrX	50723100	50723200	N	1	-
chrX	50724050	50724150	N	1	-
chrX	50736950	50737050	N	1	-
chrX	50770850	50770950	N	1	-
chrX	50891350	50891450	N	1	-
chrX	50937150	50937250	N	1	-
chrX	50941250	50941350	N	1	-
chrX	50941850	50941950	N	1	-
chrX	50942800	50942900	N	1	-
chrX	50943450	50943550	N	1	-
chrX	50943550	50943650	N	1	-
chrX	50943850	50943950	N	1	-
chrX	50944050	50944150	N	1	-
chrX	50944150	50944250	N	1	-
chrX	50944650	50944750	N	1	-
chrX	50944750	50944850	N	1	-
chrX	50945400	50945500	N	1	-
chrX	50945600	50945700	N	1	-
chrX	50946000	50946100	N	1	-
chrX	50946100	50946200	N	1	-
chrX	50946850	50946950	N	1	-
chrX	50949000	50949100	N	1	-
chrX	50949300	50949400	N	1	-
chrX	50961600	50961700	N	1	-
chrX	50968400	50968500	N	1	-
chrX	50970300	50970400	N	1	-
chrX	50970400	50970500	N	1	-
chrX	50970700	50970800	N	1	-
chrX	50970900	50971000	N	1	-
chrX	50971400	50971500	N	1	-
chrX	50971900	50972000	N	1	-
chrX	50972250	50972350	N	1	-
chrX	50972350	50972450	N	1	-
chrX	50972650	50972750	N	1	-
chrX	50973600	50973700	N	1	-
chrX	50973850	50973950	N	1	-
chrX	50990900	50991000	N	1	-
chrX	50995400	50995500	N	1	-
chrX	50997750	50997850	N	1	-
chrX	50999450	50999550	N	1	-
chrX	50999650	50999750	N	1	-
chrX	51000550	51000650	N	1	-
chrX	51001800	51001900	N	1	-
chrX	51001900	51002000	N	1	-
chrX	51002050	51002150	N	1	-
chrX	51003450	51003550	N	1	-
chrX	51004250	51004350	N	1	-
chrX	51004400	51004500	N	1	-
chrX	51005050	51005150	N	1	-
chrX	51005750	51005850	N	1	-
chrX	51005950	51006050	N	1	-
chrX	51007100	51007200	N	1	-
chrX	51007850	51007950	N	1	-
chrX	51012500	51012600	N	1	-
chrX	51014500	51014600	N	1	-
chrX	51015750	51015850	N	1	-
chrX	51016100	51016200	N	1	-
chrX	51016200	51016300	N	1	-
chrX	51017950	51018050	N	1	-
chrX	51018100	51018200	N	1	-
chrX	51018600	51018700	N	1	-
chrX	51018950	51019050	N	1	-
chrX	51019250	51019350	N	1	-
chrX	51019350	51019450	N	1	-
chrX	51019700	51019800	N	1	-
