chr	start	end	strand
chr19	45073379	45091167	-
chr19	45080149	45103761	+
chr19	45121853	45154244	-
chr19	45122287	45134297	+
chr19	45251041	45251494	+
chr19	45438240	45610055	+
chr19	45635185	45666731	+
chr19	45649385	45735011	-
chr19	45734260	45738460	+
chr19	45818056	45865255	-
chr19	45881402	46077891	-
chr19	46063025	46089584	+
chr19	46102901	46120268	-
chr19	46114267	46162168	+
chr19	46130741	46131579	-
chr19	46227016	46362528	+
chr19	46365814	46380561	-
chr19	46378806	46391040	+
chr19	46402070	46432536	-
chr19	46402676	46451713	+
chr19	46444176	46471234	-
chr19	46469845	46603725	+
chr19	46542006	46558402	-
chr19	46569724	46585838	-
chr19	46596056	46645883	-
chr19	46647881	46739649	+
chr19	46673063	46673286	-
chr19	46764401	46816581	+
chr19	46950714	47062872	-
chr19	47124892	47213263	+
chr19	47138707	47142156	-
chr19	47153559	47165159	-
chr19	47190426	47212785	-
chr19	47332655	47361214	-
chr19	47558976	47613381	-
chr19	47582486	47586973	+
chr19	47601403	47612225	+
chr19	47647623	47728414	+
chr19	47653048	47654849	-
chr19	47804711	47806056	-
chr19	47806223	47825846	+
chr19	47929516	47946343	+
chr19	47938812	47940174	-
chr19	47957689	47994313	-
chr19	47993201	47994527	+
chr19	51216956	51217288	-
chr19	53007224	53113138	-
chr19	53113287	53113566	+
chr19	53203171	53203448	+
chr19	53214974	53364617	+
chr19	53215754	53216837	-
chr19	53377914	53483234	+
chr19	53383889	53393123	-
chr19	53445566	53465125	-
chr19	53515570	53539277	-
chr19	53551060	53551458	-
chr19	53602576	53603515	-
chr19	53603592	53619580	+
chr19	53672011	53674502	-
chr19	53674886	53726624	+
chr19	53875385	53875826	+
chr19	53969361	53977658	-
chr19	53977429	54117200	+
chr19	53990786	54018947	-
chr19	55173997	55177127	+
chr19	55327610	55328829	-
chr19	55327693	55376905	+
chr19	55358910	55390517	-
chr19	55390770	55717464	+
chr19	55775296	55775909	+
chr19	55814016	55818074	-
chr19	55815171	56009456	+
chr19	56466385	56520745	+
chr19	56470878	56472492	-
chr19	56605668	56640636	-
chr19	56622858	56681795	+
chr19	56830433	56830754	-
chr19	56848665	56896703	-
chr19	56849116	56849352	+
chr19	56896839	56897167	+
chr19	57347895	57348207	+
chr19	57425353	57436239	-
chr19	57433112	57469214	+
chr19	57684434	57685156	-
chr19	58138813	58140000	-
chr19	59029180	59150481	-
chr19	59149003	59176660	+
chr19	59336600	59420294	-
chr19	59420375	59424324	+
chr19	59936428	60019559	-
chr19	60252780	60302604	-
chr19	60582783	60657766	-
chr19	60656070	60705836	+
chr19	60673818	60674283	-
chr19	60832367	60871261	-
chr19	60866574	60875984	+
chr19	60887176	60887903	-
chr19	60887472	60919565	+
chr19	60913064	60950460	-
chr19	60937411	60937817	+
chr19	60950536	60950790	+
chr19	60962968	60966075	-
chr19	60965596	61186604	+
chr19	61104589	61104845	-
chr19	61178204	61216721	-
chr19	61216786	61216987	+
chr19	61275511	61276308	+
chr19	61296013	61307649	-
chr19	61300366	61304170	+
chr19	61320550	61320761	-
chr19	61320831	61321234	+
chr19	61341231	61342428	-
chr19	61341501	61341910	+
chr2	3143641	3145071	+
chr2	3200799	3201097	-
chr2	3201480	3250586	+
chr2	3240850	3249902	-
chr2	3336445	3393169	+
chr2	3340398	3341287	-
chr2	3398080	3430077	-
chr2	3430312	3431430	+
chr2	3630735	3714139	+
chr2	3668088	3669660	-
chr2	4302608	4539160	+
chr2	4311362	4312991	-
chr2	4330382	4330982	-
chr2	4540812	4573181	-
chr2	4798471	4803158	-
chr2	4802540	4876286	+
chr2	4838227	4840267	-
chr2	4910053	4910364	-
chr2	4932694	4985140	-
chr2	4933950	4934254	+
chr2	5207137	5635598	-
chr2	5634577	5636792	+
chr2	5712586	5768279	-
chr2	5765499	5795546	+
chr2	5785203	5816448	-
chr2	5864508	5872840	-
chr2	5872515	5981669	+
chr2	6100471	6134359	-
chr2	6130752	6134953	+
chr2	6243119	6243730	-
chr2	6243817	6376860	+
chr2	6392508	6409554	+
chr2	6454382	6663604	-
chr2	9833131	10002095	-
chr2	9970342	9984076	+
chr2	10002196	10021292	+
chr2	11227451	11255064	-
chr2	11296630	11297469	+
chr2	11351605	11351913	+
chr2	11387649	11475565	-
chr2	11457257	11458361	+
chr2	11474981	11476168	+
chr2	11502466	11524862	-
chr2	11626924	11661929	+
chr2	11656507	11700070	-
chr2	11699370	11720320	+
chr2	12258585	12341101	-
chr2	12341148	12341806	+
chr2	12361330	12363198	+
chr2	12990085	13193002	-
chr2	13193176	13203975	+
chr2	13427469	13466317	-
chr2	13459606	13466992	+
chr2	13477715	13497622	-
chr2	13479020	13481497	+
chr2	13493905	13508091	+
chr2	13800385	13800719	+
chr2	13977687	13978330	+
chr2	13993769	13996513	-
chr2	13995062	14094696	+
chr2	14128165	14128552	-
chr2	14150399	14266538	+
chr2	14951675	14976730	-
chr2	14971016	15012441	+
chr2	17976161	17986901	-
chr2	17978533	18140746	+
chr2	18100375	18314449	-
chr2	18314506	18315080	+
chr2	18528993	18531429	+
chr2	18529214	18530968	-
chr2	18592067	18599050	-
chr2	18593641	18617905	+
chr2	18615155	18616251	-
chr2	18675636	18689072	-
chr2	18687429	18690489	+
chr2	18743074	18743688	-
chr2	18743522	18744019	+
chr2	18754553	18919800	-
chr2	18845023	18846584	+
chr2	18919461	18928071	+
chr2	19197799	19198031	-
chr2	19222151	19231906	+
chr2	19265656	19266133	-
chr2	19293269	19319568	+
chr2	19293401	19293727	-
chr2	19475424	19475888	-
chr2	19573340	19580187	-
chr2	19579354	19587028	+
chr2	20764576	20891241	-
chr2	20821471	20821838	+
chr2	20890148	20893668	+
chr2	22599312	22608995	-
chr2	22599600	22605690	+
chr2	22622167	22630459	-
chr2	22629162	22735837	+
chr2	22745418	22751089	-
chr2	22750878	22797372	+
chr2	22778375	22908263	-
chr2	22894786	22908881	+
chr2	22922859	22924546	-
chr2	22923315	22983710	+
chr2	23011271	23011971	-
chr2	23011602	23063329	+
chr2	23090903	23091202	+
chr2	23338494	23427642	-
chr2	23427236	23428109	+
chr2	23904008	23904538	+
chr2	24190692	24191008	-
chr2	24193170	24210084	+
chr2	24222753	24223010	-
chr2	24223114	24270139	+
chr2	24241838	24243531	-
chr2	24631465	24790733	-
chr2	24633189	24633482	+
chr2	24774433	24924400	+
chr2	24826054	24832782	-
chr2	25036007	25084268	-
chr2	25049255	25053202	+
chr2	25066328	25067176	+
chr2	25079836	25081689	+
chr2	25096174	25127959	-
chr2	25110957	25144077	+
chr2	25182554	25188125	-
chr2	25188257	25225888	+
chr2	25205492	25227686	-
chr2	25278314	25306009	+
chr2	25310018	25316599	-
chr2	25316674	25317028	+
chr2	25351801	25356198	-
chr2	25356335	25363744	+
chr2	25368879	25480795	-
chr2	25402685	25403141	+
chr2	25413378	25431195	+
chr2	25443566	25443905	+
chr2	25463383	25464668	+
chr2	25476938	25477715	+
chr2	25562313	25563465	+
chr2	25772044	25877246	-
chr2	25908860	25996066	-
chr2	26063953	26092915	-
chr2	26201320	26363088	-
chr2	26236230	26257599	+
chr2	26301121	26320096	+
chr2	26390002	26390295	-
chr2	26390363	26390609	+
chr2	26444724	26459935	-
chr2	26459486	26461656	+
chr2	26487292	26496321	-
chr2	26495852	26496379	+
chr2	26506837	26513019	-
chr2	26734039	26829534	-
chr2	26758476	26797370	+
chr2	26819958	26830146	+
chr2	26860070	26884365	+
chr2	26864896	26883462	-
chr2	26976786	26977000	+
chr2	27102637	27282560	-
chr2	27297642	27331195	-
chr2	27330770	27331915	+
chr2	27345916	27399983	+
chr2	27351828	27370645	-
chr2	27532709	27623977	+
chr2	27569098	27572161	-
chr2	27582884	27583607	-
chr2	28097632	28097917	-
chr2	28257439	28258028	+
chr2	28323582	28330242	+
chr2	28379480	28412895	+
chr2	28379935	28381300	-
chr2	28395249	28395484	-
chr2	28489055	28674641	+
chr2	28495555	28496741	-
chr2	28535364	28555634	-
chr2	28672549	28697352	-
chr2	28695932	28776974	+
chr2	28907661	28908529	-
chr2	28907884	28945120	+
chr2	28979929	28981121	-
chr2	28980660	29039505	+
chr2	29202338	29384470	+
chr2	29475362	29601980	+
chr2	29594579	29595085	-
chr2	29622648	29643723	-
chr2	29643289	29708043	+
chr2	29675656	29683409	-
chr2	29724671	29889243	+
chr2	29724818	29725796	-
chr2	29744469	29745887	-
chr2	29790441	29790872	-
chr2	29819655	29821007	-
chr2	29885024	29922415	-
chr2	29904513	29905063	+
chr2	29917888	29952947	+
chr2	29933331	29990568	-
chr2	29980084	30029542	+
chr2	30026720	30033969	-
chr2	30061072	30061348	-
chr2	30092061	30205593	+
chr2	30092680	30093058	-
chr2	30121857	30141871	-
chr2	30192142	30219540	-
chr2	30219754	30343520	+
chr2	30236916	30272538	-
chr2	30325865	30329743	-
chr2	30389719	30390138	-
chr2	30491253	30491968	-
chr2	30492035	30497077	+
chr2	30512780	30514565	-
chr2	30513354	30514824	+
chr2	30546007	30580870	+
chr2	30562953	30578895	-
chr2	30627170	30628385	-
chr2	30627670	30645476	+
chr2	30639911	30640250	-
chr2	30663452	30690274	+
chr2	30676774	30683817	-
chr2	30744359	30785163	-
chr2	30780961	30798402	+
chr2	30797350	30837464	-
chr2	30808478	30821429	+
chr2	30878805	31007830	-
chr2	30997624	31081693	+
chr2	31094475	31094822	-
chr2	31111743	31112216	-
chr2	31426736	31428142	-
chr2	31428255	31475618	+
chr2	31526235	31669749	+
chr2	31829041	31829822	-
chr2	31829948	31910959	+
chr2	31934273	31954060	+
chr2	31992727	32005995	-
chr2	31993644	32116247	+
chr2	32089151	32092080	-
chr2	32105901	32115617	-
chr2	32131525	32143610	-
chr2	32143835	32167441	+
chr2	32198796	32240857	+
chr2	32215132	32219129	-
chr2	32231256	32252200	-
chr2	32251162	32260802	+
chr2	32264110	32307989	-
chr2	32279202	32279634	+
chr2	32303496	32315624	+
chr2	32389846	32390599	-
chr2	32390087	32479869	+
chr2	32440400	32464275	-
chr2	32502107	32539400	+
chr2	32536548	32582173	-
chr2	32549793	32550028	+
chr2	32566857	32621284	+
chr2	32631286	32642936	+
chr2	32631725	32702754	-
chr2	32713453	32788090	+
chr2	32718532	32838934	-
chr2	32817200	32838961	+
chr2	33258044	33286636	-
chr2	33284983	33291813	+
chr2	33296981	33324105	-
chr2	33324165	33324418	+
chr2	33579656	33743014	-
chr2	34104552	34228268	-
chr2	34215691	34215943	+
chr2	34227712	34230268	+
chr2	34261766	34262272	-
chr2	34262339	34485586	+
chr2	34522824	34683693	-
chr2	34609962	34611279	+
chr2	34626666	34637514	+
chr2	34655342	34684001	+
chr2	34703027	34726850	-
chr2	34726561	34730750	+
chr2	34796549	34819338	-
chr2	34799482	34800783	+
chr2	34817203	34821431	+
chr2	34832201	34832563	+
chr2	34963766	34965521	-
chr2	34965012	35040424	+
chr2	34987179	34987595	-
chr2	35014823	35064968	-
chr2	35055815	35067260	+
chr2	35085967	35088586	-
chr2	35111875	35170334	+
chr2	35166481	35201676	-
chr2	35186589	35201939	+
chr2	35249142	35319077	-
chr2	35333772	35336265	+
chr2	35611630	35612212	-
chr2	35828292	35834297	-
chr2	35834251	35835907	+
chr2	35889856	35904865	-
chr2	35969157	35992389	-
chr2	35991891	36050104	+
chr2	36071649	36072140	-
chr2	36072261	36116357	+
chr2	37203669	37307645	-
chr2	37214453	37215759	+
chr2	37278602	37288443	+
chr2	37298786	37429296	+
chr2	37649226	38151604	-
chr2	38328648	38341791	+
chr2	38336467	38341436	-
chr2	38364486	38368083	-
chr2	38365361	38462188	+
chr2	38436784	38499442	-
chr2	38499489	38499994	+
chr2	38626082	38745891	-
chr2	38782268	38782506	+
chr2	38853219	39081899	-
chr2	38853514	38874852	+
chr2	38921109	38930073	+
chr2	40411204	40411909	+
chr2	43594234	44259970	+
chr2	44477889	44693325	-
chr2	44704895	44782699	-
chr2	44782894	44789338	+
chr2	44827710	44982820	-
chr2	44959368	44990170	+
chr2	45009436	45010386	-
chr2	45040388	45053638	-
chr2	45047514	45154977	+
chr2	45074935	45075509	-
chr2	45086042	45102364	-
chr2	45116664	45134388	-
chr2	46215290	46215964	-
chr2	46221444	46222679	+
chr2	46298235	46299337	-
chr2	46298826	46299633	+
chr2	46508392	46508620	+
chr2	48311842	48312547	+
chr2	48666966	48669465	-
chr2	48668883	48764544	+
chr2	48745870	48805962	-
chr2	48805115	49185236	+
chr2	49305958	49307532	-
chr2	49306513	49415201	+
chr2	49589100	49633294	+
chr2	49589553	49600421	-
chr2	50127851	50152225	-
chr2	50877467	50877931	-
chr2	50981783	51004631	-
chr2	51002636	51003756	+
chr2	51777774	51838057	-
chr2	51827709	51829547	+
chr2	51928327	52014994	+
chr2	52248955	52309658	-
chr2	52279768	52288137	+
chr2	52528266	52601246	-
chr2	52600786	52607501	+
chr2	52716779	53000034	+
chr2	52985525	53051019	-
chr2	53050462	53085450	+
chr2	55144578	55144949	+
chr2	56968146	56976575	-
chr2	56968887	56970482	+
chr2	57034478	57034802	+
chr2	57034726	57034930	-
chr2	57087143	57090764	-
chr2	57090850	57238933	+
chr2	57982093	58013556	-
chr2	58012621	58012884	+
chr2	58296107	58420087	-
chr2	58419710	58460796	+
chr2	58966868	58967164	-
chr2	58992768	59195582	+
chr2	59688470	59963913	-
chr2	59763564	59763889	+
chr2	59959484	59970172	+
chr2	60033121	60047892	-
chr2	60047980	60097412	+
chr2	60084157	60221333	-
chr2	60121774	60122596	+
chr2	60574606	60801544	-
chr2	60718877	60722852	+
chr2	60739697	60740706	+
chr2	60975772	60977853	+
chr2	60976516	60977854	-
chr2	61351878	61352243	-
chr2	61416595	61507348	+
chr2	61430953	61431674	-
chr2	61548933	61549676	-
chr2	61549764	61642345	+
chr2	62413542	62484274	-
chr2	62483654	62485793	+
chr2	64706456	64706731	-
chr2	68620595	68621196	+
chr2	68698750	68700711	-
chr2	68699153	69041459	+
chr2	68973505	68973781	-
chr2	69217558	69219743	-
chr2	69218538	69251325	+
chr2	69230510	69230841	-
chr2	69523536	69561262	-
chr2	69550516	69597851	+
chr2	69627708	69638113	+
chr2	69698676	69723684	-
chr2	69699236	69867475	+
chr2	69734840	69735181	-
chr2	69929282	69930258	-
chr2	69929424	69930136	+
chr2	70499614	70543829	+
chr2	70539898	70663856	-
chr2	70662905	70666369	+
chr2	70797204	70893666	-
chr2	70801211	70803630	+
chr2	70816577	70817118	+
chr2	70893795	70950392	+
chr2	71049778	71112731	+
chr2	71106817	71206603	-
chr2	71205680	71211934	+
chr2	71227288	71364300	+
chr2	71418852	71419933	+
chr2	71432795	71437105	+
chr2	71571743	71583064	-
chr2	71583151	71583661	+
chr2	71624990	71743145	+
chr2	71910899	71911137	+
chr2	72008161	72008767	-
chr2	72100506	72100959	-
chr2	72123076	72124652	-
chr2	72123795	72289200	+
chr2	72766320	72850979	-
chr2	72817273	72844562	+
chr2	72861652	72902068	-
chr2	72867391	72880533	+
chr2	72892585	72894529	+
chr2	72925550	73052474	-
chr2	72996328	72999373	+
chr2	73052556	73053067	+
chr2	73119638	73151273	-
chr2	73150707	73166027	+
chr2	73209773	73210216	+
chr2	73224831	73226065	+
chr2	73265256	73379066	-
chr2	73322761	73324994	+
chr2	73365021	73368370	+
chr2	73647795	73750520	-
chr2	73731012	73750424	+
chr2	74346022	74417019	-
chr2	74417111	74417556	+
chr2	74662196	74663847	-
chr2	74663863	74727140	+
chr2	75422808	75423199	-
chr2	75445841	75452535	-
chr2	75445981	75451921	+
chr2	75477278	75482789	+
chr2	75477289	75497769	-
chr2	75497317	75528694	+
chr2	75507956	75543361	-
chr2	75540186	75549996	+
chr2	75594989	75616338	-
chr2	75596044	75631405	+
chr2	75662095	75777308	+
chr2	75772745	75776500	-
chr2	76207996	76231360	+
chr2	76421556	76486079	-
chr2	76486451	76487110	+
chr2	76499459	76513270	-
chr2	76511221	76558513	+
chr2	76978576	77122665	-
chr2	77141715	77142801	-
chr2	77725320	77784266	-
chr2	77887716	77887924	+
chr2	78133326	78271817	+
chr2	78708210	78709362	-
chr2	78708903	78774879	+
chr2	78972113	78972511	-
chr2	79046572	79046854	+
chr2	79094203	79178629	+
chr2	79094209	79097222	-
chr2	79473864	79476373	-
chr2	79475453	79539339	+
chr2	79536717	79538526	-
chr2	79553264	79553646	-
chr2	80152357	80155698	-
chr2	80155033	80197170	+
chr2	80456643	80457806	-
chr2	80457345	80512304	+
chr2	83484199	83484579	-
chr2	83484610	83524281	+
chr2	83562067	83564540	-
chr2	83562260	83651047	+
chr2	83863741	83864015	+
chr2	84161714	84284087	-
chr2	84265492	84267099	+
chr2	84314310	84371537	-
chr2	84350552	84371797	+
chr2	84416261	84490924	-
chr2	84490614	84491852	+
chr2	84507620	84581963	-
chr2	84510904	84534851	+
chr2	84555582	84556983	+
chr2	84567605	84568176	+
chr2	84638886	84640684	-
chr2	84638980	84651572	+
chr2	84667187	84673959	+
chr2	84839866	84840156	+
chr2	84867425	84877305	-
chr2	84867666	84918054	+
chr2	84887452	84888008	-
chr2	90264564	90420773	-
chr2	90481760	90484794	+
chr2	90513677	90623479	+
chr2	90517581	90519509	-
chr2	90583294	90585453	-
chr2	90686374	90687201	-
chr2	90687344	90711648	+
chr2	90732025	90758606	-
chr2	90743778	90762460	+
chr2	90777103	90781137	-
chr2	90780104	90872942	+
chr2	90884736	90938971	-
chr2	90894196	90963182	+
chr2	90969162	91077151	-
chr2	91022414	91064347	+
chr2	91077289	91082959	+
chr2	91105421	91127115	+
chr2	91161671	91161888	+
chr2	91236012	91236458	+
chr2	91282617	91284850	-
chr2	91316206	91467175	+
chr2	91480955	91490219	-
chr2	91489998	91523267	+
chr2	91510337	91550720	-
chr2	91551029	91761608	+
chr2	91763238	91826427	-
chr2	91788156	91789873	+
chr2	91802171	91813363	+
chr2	91825078	91825361	+
chr2	91848672	91849093	+
chr2	92021218	92025890	-
chr2	92023969	92230303	+
chr2	92215167	92215406	-
chr2	92242135	92274201	-
chr2	92290780	92300672	-
chr2	92299470	92305069	+
chr2	92885857	92889116	+
chr2	93241125	93302630	-
chr2	93302174	93303404	+
chr2	93528073	93690122	-
chr2	93812374	93850978	-
chr2	93816913	93817171	+
chr2	93851044	93851769	+
chr2	93864195	93998061	-
chr2	93998499	93999089	+
chr2	94010408	94019098	-
chr2	94136114	94278310	-
chr2	94246880	94257508	+
chr2	101518577	101545645	+
chr2	101550424	101637837	-
chr2	101726090	101726342	-
chr2	101726409	101752895	+
chr2	101786054	102026519	-
chr2	102129260	102241345	-
chr2	102240770	102241829	+
chr2	102478525	102478842	+
chr2	102553010	102553595	-
chr2	102553752	102554438	+
chr2	102648022	102741797	-
chr2	102738115	102742236	+
chr2	102807444	102808173	-
chr2	102854915	102913646	-
chr2	102913838	102951600	+
chr2	103288796	103325302	-
chr2	103324806	103326576	+
chr2	103553679	103637786	-
chr2	103600961	103601793	+
chr2	103636132	103645900	+
chr2	103805585	103811408	-
chr2	103807317	103827862	+
chr2	103867990	103911182	+
chr2	103935997	103936541	+
chr2	103954465	103955347	+
chr2	104257769	104334690	-
chr2	104333615	104338215	+
chr2	104429725	104431221	-
chr2	104430703	104508693	+
chr2	104494849	104657141	-
chr2	104572226	104572463	+
chr2	104657064	104669616	+
chr2	104827260	104857220	-
chr2	104857277	104862146	+
chr2	104968081	105017140	+
chr2	105227085	105239418	-
chr2	105535860	105633074	-
chr2	105744794	105821114	+
chr2	105789199	105843449	-
chr2	106797690	106814598	-
chr2	109112915	109121349	-
chr2	109728435	109730994	-
chr2	109731009	109771485	+
chr2	112078957	112079902	-
chr2	112102078	112313466	+
chr2	112197060	112208189	-
chr2	112283128	112295104	-
chr2	112329033	112333644	-
chr2	113219530	113238454	-
chr2	113281025	113563616	+
chr2	113660752	113689163	-
chr2	113688513	113689482	+
chr2	113919703	114001116	-
chr2	114013823	114027176	-
chr2	114374640	114374939	+
chr2	114480425	114481115	+
chr2	115725722	115726047	-
chr2	116740005	116740595	+
chr2	116768327	116768569	+
chr2	116793776	116801906	-
chr2	116798059	116801962	+
chr2	116945890	117025670	+
chr2	117074064	117100164	+
chr2	117124933	117126692	+
chr2	117787820	117788806	+
chr2	117822295	117822596	-
chr2	117833334	117837692	-
chr2	117833919	117834565	+
chr2	117936786	117937504	-
chr2	117937056	117955165	+
chr2	118082750	118083356	+
chr2	118121391	118133642	+
chr2	118179486	118179846	+
chr2	118199820	118200317	+
chr2	118214335	118306078	+
chr2	118291930	118305431	-
chr2	118345848	118388301	-
chr2	118529713	118555125	-
chr2	118553053	118554652	+
chr2	118571751	118581743	+
chr2	118687081	118687579	-
chr2	118687722	118709246	+
chr2	118722101	118757774	+
chr2	118785293	118787426	-
chr2	118787543	118787874	+
chr2	118801938	118802190	-
chr2	118841331	118855127	-
chr2	118841727	118841993	+
chr2	118860565	118872676	+
chr2	118872210	118872582	-
chr2	118936310	118938504	-
chr2	118959884	118982712	-
chr2	118982139	118985308	+
chr2	118997146	119034536	-
chr2	119034335	119045366	+
chr2	119087941	119096966	-
chr2	119088673	119094434	+
chr2	119114080	119115062	-
chr2	119114468	119144514	+
chr2	119163234	119163689	-
chr2	119188355	119304047	-
chr2	119302474	119309907	+
chr2	119372559	119373278	-
chr2	119372998	119456953	+
chr2	119419409	119420294	-
chr2	119470466	119500724	-
chr2	119488107	119488981	+
chr2	119500839	119568150	+
chr2	119567374	119567965	-
chr2	119588297	119619749	-
chr2	119613282	119613628	+
chr2	119698247	119858283	+
chr2	119721369	119723293	-
chr2	119903416	119985007	-
chr2	119979510	119987040	+
chr2	120135020	120231699	-
chr2	120326429	120393337	-
chr2	120393395	120560594	+
chr2	120425761	120435113	-
chr2	120537759	120636031	-
chr2	120647105	120802969	-
chr2	120796475	120846469	+
chr2	120957987	120966422	-
chr2	120965296	121031451	+
chr2	120981948	120996877	-
chr2	121010102	121097108	-
chr2	121130222	121180988	-
chr2	121221246	121240210	-
chr2	121239626	121287057	+
chr2	121273981	121299781	-
chr2	121299808	121307359	+
chr2	121313582	121335494	-
chr2	121781475	121782106	-
chr2	121781707	121894068	+
chr2	121852256	121854153	-
chr2	121867805	121951536	-
chr2	121943617	121952215	+
chr2	121971323	121990912	+
chr2	121971582	121973258	-
chr2	121989179	121990202	-
chr2	122059440	122060413	-
chr2	122060617	122093307	+
chr2	122172893	122203202	-
chr2	122194968	122205760	+
chr2	122266981	122297084	+
chr2	122291603	122296970	-
chr2	122418053	122437041	-
chr2	122455754	122456738	-
chr2	122456342	122466816	+
chr2	122563375	122564157	-
chr2	122564242	122577521	+
chr2	122591104	122638812	+
chr2	124898905	124949374	-
chr2	124949435	124949785	+
chr2	125126337	125127451	-
chr2	125383295	125450863	-
chr2	125498872	125502711	+
chr2	125560186	125617540	-
chr2	125649675	125691921	-
chr2	125684843	125846617	+
chr2	125976760	125977741	-
chr2	125977906	125996551	+
chr2	126133708	126326030	-
chr2	126450332	126508254	-
chr2	126500379	126521370	+
chr2	126532255	126532960	-
chr2	126533088	126595204	+
chr2	126612166	126759967	-
chr2	126701770	126703000	+
chr2	126758658	126759954	+
chr2	126834441	126935119	+
chr2	126959559	126969212	-
chr2	126959697	126969697	+
chr2	127008093	127009523	-
chr2	127008756	127009656	+
chr2	127020534	127034019	-
chr2	127034088	127134889	+
chr2	127064513	127073511	-
chr2	127091677	127096358	-
chr2	127153215	127164502	-
chr2	127161893	127166236	+
chr2	127254520	127270300	-
chr2	127400186	127412912	-
chr2	127410493	127435196	+
chr2	127585850	127618261	-
chr2	127614675	127618441	+
chr2	127949344	127994798	+
chr2	127950281	127953144	-
chr2	128069432	128069753	-
chr2	128069461	128069834	+
chr2	128138008	128138396	+
chr2	128159148	128255303	-
chr2	128159814	128168179	+
chr2	128254440	128255935	+
chr2	128428912	128524429	-
chr2	128512670	128687594	+
chr2	128534954	128536510	-
chr2	128628472	128649093	-
chr2	128744853	128769784	-
chr2	128766844	128770186	+
chr2	128790871	128793719	-
chr2	128792621	128850577	+
chr2	128887577	128959851	+
chr2	128890757	128892259	-
chr2	128952283	128955402	-
chr2	129021431	129024954	-
chr2	129022237	129039847	+
chr2	129088750	129089279	-
chr2	129122936	129145718	-
chr2	129123104	129124017	+
chr2	129135093	129136421	+
chr2	129164217	129164651	+
chr2	129312689	129341544	-
chr2	129315552	129316540	+
chr2	129338084	129342043	+
chr2	129353162	129353672	-
chr2	129371402	129376228	+
chr2	129371599	129375317	-
chr2	129411759	129426441	-
chr2	129412247	129465878	+
chr2	129623960	129627190	-
chr2	129626249	129661505	+
chr2	129718607	129719172	-
chr2	129943189	129944698	+
chr2	129990028	130005581	-
chr2	130005167	130005669	+
chr2	130091984	130110185	-
chr2	130100144	130119104	+
chr2	130216519	130250533	-
chr2	130249561	130396295	+
chr2	130275148	130276253	-
chr2	130388734	130389436	-
chr2	130403387	130493509	-
chr2	130455831	130456109	+
chr2	130490061	130514739	+
chr2	130523536	130665892	-
chr2	130665925	130668815	+
chr2	130689238	130732143	-
chr2	130732199	130859750	+
chr2	130874163	130921664	-
chr2	130912536	130922595	+
chr2	130966181	131012574	-
chr2	130985948	130987208	+
chr2	131004391	131045814	+
chr2	131026353	131037114	-
chr2	131058912	131059700	-
chr2	131059794	131131329	+
chr2	131087282	131088583	-
chr2	131178277	131179208	+
chr2	131317666	131361669	+
chr2	131735672	131743607	+
chr2	131757273	131766618	+
chr2	131811815	131855629	-
chr2	131832555	131833952	+
chr2	131873072	131970840	-
chr2	131995180	131995476	+
chr2	132029066	132078960	-
chr2	132073582	132142022	+
chr2	132349024	132403943	-
chr2	132404064	132404708	+
chr2	132512689	132585918	+
chr2	132626216	132641782	-
chr2	132641892	132643204	+
chr2	132672375	132695150	+
chr2	133320787	133323554	-
chr2	133336972	133337342	-
chr2	133376324	133389860	+
chr2	134409214	134469868	-
chr2	134814785	134966893	+
chr2	136699941	136717688	-
chr2	136716929	136908678	+
chr2	136899520	136942514	-
chr2	136940237	136944237	+
chr2	139892593	139893399	+
chr2	139944062	139996301	-
chr2	139996380	140042953	+
chr2	142437565	142728707	-
chr2	142727399	142729229	+
chr2	142888375	142888663	-
chr2	142888798	142900968	+
chr2	142907095	142907562	-
chr2	143670777	143673367	+
chr2	143672214	143673306	-
chr2	143739264	143741740	-
chr2	143741245	143779975	+
chr2	143764794	143837000	-
chr2	143835413	143837808	+
chr2	143872540	143872830	-
chr2	143988332	143991764	-
chr2	143991190	143996285	+
chr2	144010962	144013948	-
chr2	144063009	144100698	-
chr2	144090737	144126979	+
chr2	144163124	144179897	+
chr2	144193132	144195378	-
chr2	144194800	144249136	+
chr2	144284322	144285001	-
chr2	144352918	144382249	-
chr2	144353493	144371378	+
chr2	144381425	144427011	+
chr2	145647885	145718655	+
chr2	145684979	145689014	-
chr2	145707060	145714170	-
chr2	145728771	145760465	-
chr2	145728986	145751569	+
chr2	146060483	146342741	-
chr2	146681140	146681505	-
chr2	146834738	146838731	-
chr2	146835765	146909482	+
chr2	148189936	148277145	-
chr2	148231605	148235233	+
chr2	148254721	148254935	+
chr2	148265855	148270792	+
chr2	148303403	148323748	-
chr2	148312909	148324232	+
chr2	148393838	148398793	+
chr2	148497633	148558177	-
chr2	148498369	148522441	+
chr2	148682380	148682884	-
chr2	148693328	148701240	-
chr2	148698856	148702096	+
chr2	149936202	149962417	-
chr2	149961790	149963222	+
chr2	150136061	150137101	-
chr2	150398012	150499861	-
chr2	150434376	150434909	+
chr2	150494019	150500269	+
chr2	150574805	150600622	+
chr2	150611750	150612436	-
chr2	150612468	150676656	+
chr2	150639200	150735531	-
chr2	150845124	150864962	-
chr2	150865152	150868609	+
chr2	151319980	151403281	+
chr2	151362396	151368257	-
chr2	151400459	151402000	-
chr2	151533080	151567021	-
chr2	151566978	151567270	+
chr2	151930443	151931169	-
