chr	start	end	strand
chr4	83062791	83063288	-
chr4	83063612	83067510	+
chr4	83068369	83069795	+
chr4	83070519	83076256	+
chr4	83076876	83086797	+
chr4	83087101	83088725	+
chr4	83095228	83096505	+
chr4	83097074	83127905	+
chr4	83103983	83104362	-
chr4	83170590	83171035	-
chr4	83171401	83172106	+
chr4	83172597	83173753	+
chr4	83200600	83201057	+
chr4	83202384	83203420	+
chr4	83212819	83213072	+
chr4	83214550	83215762	+
chr4	83226477	83226791	+
chr4	83339822	83340708	+
chr4	83354051	83354497	+
chr4	83365862	83366300	+
chr4	84318066	84318305	-
chr4	84530279	84531445	+
chr4	84530635	84530974	-
chr4	84532067	84532396	+
chr4	84658505	84658785	+
chr4	84695602	84695999	+
chr4	84755872	84756552	+
chr4	86220822	86221539	-
chr4	86221575	86226247	+
chr4	86222704	86224006	-
chr4	86224742	86227432	-
chr4	86231201	86231869	-
chr4	86238957	86239957	-
chr4	86241253	86241564	-
chr4	86242320	86242802	-
chr4	86253421	86254600	-
chr4	86257637	86257986	-
chr4	86258092	86258985	+
chr4	86278197	86278583	-
chr4	86290162	86296971	-
chr4	86297034	86300582	-
chr4	86300669	86302087	-
chr4	86302102	86303015	-
chr4	86303035	86308212	-
chr4	86308426	86309268	-
chr4	86309355	86313324	-
chr4	86313390	86315435	-
chr4	86314409	86317333	+
chr4	86315528	86315925	-
chr4	86316559	86316989	-
chr4	86317006	86318732	-
chr4	86318064	86319637	+
chr4	86322259	86323146	+
chr4	86323682	86324728	+
chr4	86329019	86331533	+
chr4	86331448	86332581	-
chr4	86332522	86334802	+
chr4	86335426	86337360	+
chr4	86356276	86356903	-
chr4	86356924	86369069	+
chr4	86357026	86359040	-
chr4	86369634	86374962	+
chr4	86375586	86378237	+
chr4	86378909	86385703	+
chr4	86386169	86389567	+
chr4	86390123	86394246	+
chr4	86393613	86394308	-
chr4	86394386	86400789	+
chr4	86407103	86494707	+
chr4	86495388	86495900	+
chr4	86496584	86496941	-
chr4	86496618	86502878	+
chr4	86497379	86502904	-
chr4	86502978	86503309	-
chr4	86503343	86503754	+
chr4	86503761	86506378	+
chr4	87414072	87414288	-
chr4	87470169	87470514	-
chr4	87486871	87487135	-
chr4	87592087	87592354	-
chr4	87611327	87612078	-
chr4	87624451	87624998	-
chr4	87627541	87628213	-
chr4	87630452	87630726	-
chr4	87637266	87637785	-
chr4	87640749	87642408	-
chr4	87657860	87658484	-
chr4	87659833	87661225	-
chr4	87664589	87665194	-
chr4	87668669	87668883	-
chr4	87669506	87670045	-
chr4	87675823	87676321	-
chr4	87739451	87740161	-
chr4	87740196	87740422	-
chr4	87740782	87742712	+
chr4	87743424	87744287	+
chr4	87745784	87746171	+
chr4	87746737	87747262	+
chr4	87860048	87860692	+
chr4	87988890	87989323	+
chr4	88045495	88047300	-
chr4	88047776	88084830	-
chr4	88084048	88084405	+
chr4	88084915	88085539	+
chr4	88287464	88288295	+
chr4	88347304	88347918	-
chr4	88348438	88350125	-
chr4	88350711	88368406	-
chr4	88352389	88353985	+
chr4	88360572	88361075	+
chr4	88364537	88365344	+
chr4	88368518	88369005	+
chr4	88372152	88373267	-
chr4	88372593	88372985	+
chr4	88402694	88403661	-
chr4	88403064	88403417	+
chr4	88406341	88406591	-
chr4	88782846	88783813	-
chr4	88783317	88785958	+
chr4	88790257	88791400	+
chr4	88801772	88801988	+
chr4	88804322	88804849	+
chr4	88819059	88820283	+
chr4	88824175	88824719	+
chr4	88825375	88826123	+
chr4	88827139	88828752	+
chr4	91472259	91473057	-
chr4	92997996	93002560	-
chr4	93001465	93002229	+
chr4	93002239	93004892	+
chr4	93004900	93029651	+
chr4	93007623	93008339	-
chr4	93030528	93030838	+
chr4	93031351	93031956	+
chr4	93035020	93035679	+
chr4	94120756	94122399	-
chr4	94123603	94124207	-
chr4	94125162	94126149	-
chr4	94138622	94138993	-
chr4	94141187	94141782	-
chr4	94145754	94146097	-
chr4	94150446	94150871	-
chr4	94153133	94155475	-
chr4	94156323	94157550	-
chr4	94158960	94160060	-
chr4	94161661	94162811	-
chr4	94163463	94164177	-
chr4	94164900	94165952	-
chr4	94166149	94168378	-
chr4	94170731	94171736	-
chr4	94172628	94173297	-
chr4	94174403	94175045	-
chr4	94176511	94181303	-
chr4	94182126	94182554	-
chr4	94183455	94184192	-
chr4	94185474	94187894	-
chr4	94194688	94195519	-
chr4	94196403	94197659	-
chr4	94200633	94200983	-
chr4	94202434	94202724	-
chr4	94204047	94205913	-
chr4	94207607	94209648	-
chr4	94210418	94211561	-
chr4	94212144	94213264	-
chr4	94215175	94219397	-
chr4	94220793	94221537	-
chr4	94222183	94223105	-
chr4	94223290	94223498	-
chr4	94223524	94224017	+
chr4	94228801	94229249	-
chr4	94229860	94240062	-
chr4	94240581	94244536	-
chr4	94245314	94246515	-
chr4	94247081	94248716	-
chr4	94249120	94250981	-
chr4	94251542	94255921	-
chr4	94256406	94258193	-
chr4	94258700	94260248	-
chr4	94260592	94263133	-
chr4	94264070	94265891	-
chr4	94267126	94269899	-
chr4	94269932	94270866	+
chr4	94280392	94281090	-
chr4	94281186	94281894	+
chr4	94327466	94327752	+
chr4	94599008	94602028	-
chr4	94603337	94606014	-
chr4	94606551	94641599	-
chr4	94642278	94643221	-
chr4	94643694	94645794	-
chr4	94645850	94646482	+
chr4	94712755	94713756	-
chr4	94713786	94717394	-
chr4	94717396	94717598	-
chr4	94717599	94718391	-
chr4	94718394	94718897	-
chr4	94719201	94720966	+
chr4	94719387	94720660	-
chr4	94721231	94721544	-
chr4	94721500	94721996	+
chr4	94726427	94726797	+
chr4	94748089	94749001	+
chr4	94752391	94752724	+
chr4	94772666	94774218	+
chr4	94827023	94827924	-
chr4	94828101	94830028	+
chr4	94858205	94858479	-
chr4	94859443	94859775	-
chr4	94859906	94864913	+
chr4	94860313	94861109	-
chr4	94865428	94865790	+
chr4	94866630	94867032	+
chr4	94876380	94877032	+
chr4	94879466	94879712	-
chr4	94879987	94880944	+
chr4	94882055	94885727	+
chr4	94886947	94887418	+
chr4	94887966	94888686	+
chr4	95224195	95224581	+
chr4	95224583	95225309	+
chr4	95226392	95227195	+
chr4	95248677	95249123	+
chr4	95273402	95273843	+
chr4	95279619	95279911	+
chr4	95290133	95290980	+
chr4	95292440	95293427	+
chr4	95295962	95296281	+
chr4	95301879	95302679	+
chr4	95313242	95314335	+
chr4	95337580	95338211	+
chr4	95459877	95460287	+
chr4	95516425	95517261	+
chr4	95516565	95517246	-
chr4	95562792	95563290	+
chr4	95576907	95577641	-
chr4	95577229	95579223	+
chr4	95579111	95579467	-
chr4	95580255	95580964	+
chr4	95581376	95582390	-
chr4	95582474	95583483	+
chr4	95585168	95585436	+
chr4	96219742	96220319	-
chr4	97188336	97188734	-
chr4	97417782	97418890	-
chr4	97417975	97419447	+
chr4	97419460	97420894	+
chr4	97424180	97425025	+
chr4	97438143	97438385	-
chr4	97438452	97439002	-
chr4	97439103	97443845	+
chr4	97439356	97439924	-
chr4	97444405	97444690	+
chr4	97451203	97452648	+
chr4	97453047	97455902	+
chr4	97456756	97457423	+
chr4	97458106	97458627	+
chr4	97460757	97463731	+
chr4	97464216	97464514	+
chr4	97468881	97471592	+
chr4	97473213	97474528	+
chr4	97476116	97477773	+
chr4	97478984	97483152	+
chr4	97485602	97487732	+
chr4	97490122	97490761	+
chr4	97492046	97495661	+
chr4	97496201	97497014	+
chr4	97499047	97499497	+
chr4	97504427	97505149	+
chr4	97505843	97506539	+
chr4	97512735	97513239	+
chr4	97515702	97516423	+
chr4	97517622	97518484	+
chr4	97519936	97520525	+
chr4	97521018	97521559	+
chr4	97526826	97527070	+
chr4	97527430	97527667	+
chr4	97530151	97530820	+
chr4	97532341	97532923	+
chr4	97540629	97541845	+
chr4	97542442	97542882	+
chr4	97544601	97544991	+
chr4	97548531	97548888	+
chr4	97560598	97560895	+
chr4	97563962	97564503	+
chr4	97565151	97565394	+
chr4	97577074	97577543	+
chr4	97646258	97646788	+
chr4	97711634	97712409	+
chr4	97719071	97719456	+
chr4	97778170	97778391	+
chr4	97780406	97780971	+
chr4	98016506	98017806	-
chr4	98018298	98020367	-
chr4	98022061	98023484	-
chr4	98024136	98025147	-
chr4	98026119	98031757	-
chr4	98035286	98036577	-
chr4	98037422	98038601	-
chr4	98040557	98044846	-
chr4	98045496	98046556	-
chr4	98047341	98049986	-
chr4	98103533	98103946	+
chr4	98588825	98591906	-
chr4	98590149	98590508	+
chr4	98591058	98595791	+
chr4	98593775	98595516	-
chr4	98596668	98597398	-
chr4	98597254	98598150	+
chr4	98598701	98599548	+
chr4	98599974	98601006	-
chr4	98600971	98604432	+
chr4	98601758	98602655	-
chr4	98603226	98604385	-
chr4	98605608	98605977	-
chr4	98606495	98607874	-
chr4	98611116	98611473	-
chr4	98611779	98612397	-
chr4	98614340	98615075	-
chr4	98615931	98618158	-
chr4	98619877	98620107	-
chr4	98621001	98622798	-
chr4	98624724	98626008	-
chr4	98626873	98627166	-
chr4	98627961	98629949	-
chr4	98630854	98633074	-
chr4	98633823	98634463	-
chr4	98635157	98636647	-
chr4	98637489	98638359	-
chr4	98639263	98640124	-
chr4	98642161	98642952	-
chr4	98643466	98644700	-
chr4	98645273	98646285	-
chr4	98647301	98656354	-
chr4	98657171	98668994	-
chr4	98670207	98670566	-
chr4	98671228	98672647	-
chr4	98673171	98676848	-
chr4	98677376	98681261	-
chr4	98682177	98682648	-
chr4	98683290	98683915	-
chr4	98685856	98689183	-
chr4	98690645	98691268	-
chr4	98692860	98693211	-
chr4	98695401	98695716	-
chr4	98696379	98696698	-
chr4	98697265	98698713	-
chr4	98699018	98702324	-
chr4	98704025	98705157	-
chr4	98705912	98713768	-
chr4	98714434	98722157	-
chr4	98722898	98723602	-
chr4	98724399	98728424	-
chr4	98729143	98733231	-
chr4	98734019	98737015	-
chr4	98737498	98738300	-
chr4	98738805	98752433	-
chr4	98754844	98755621	-
chr4	98756238	98757944	-
chr4	98758802	98762496	-
chr4	98764742	98766024	-
chr4	98766703	98769911	-
chr4	98772273	98773308	-
chr4	98775007	98775436	-
chr4	98777727	98778232	-
chr4	98778397	98779083	-
chr4	98779993	98780604	-
chr4	98781960	98784553	-
chr4	98785196	98787272	-
chr4	98787206	98790031	+
chr4	98852973	98853683	-
chr4	98853766	98854630	+
chr4	98854448	98861415	-
chr4	98858543	98858956	+
chr4	98860597	98869333	+
chr4	98866113	98866891	-
chr4	98869932	98875422	+
chr4	98876074	98878031	+
chr4	98879270	98881721	+
chr4	98882312	98884923	+
chr4	98885663	98886138	+
chr4	98886967	98887431	+
chr4	98887947	98899942	+
chr4	98900003	98909217	+
chr4	98913323	98914818	+
chr4	98914959	98920937	+
chr4	98921722	98935340	+
chr4	98935823	98942048	+
chr4	98942890	98953912	+
chr4	98955775	98959014	+
chr4	98959555	98961136	+
chr4	98961848	98964016	+
chr4	98964638	98968158	+
chr4	99382313	99382562	+
chr4	99428486	99429680	+
chr4	99493572	99494074	-
chr4	99495166	99495878	-
chr4	99496132	99496712	+
chr4	99508193	99508662	+
chr4	99601676	99602529	-
chr4	99602052	99603069	+
chr4	99604339	99605024	+
chr4	99605690	99608234	+
chr4	99609030	99610655	+
chr4	99611358	99613086	+
chr4	99614284	99615475	+
chr4	99624778	99625261	+
chr4	99628708	99629565	+
chr4	99635717	99636043	+
chr4	99640239	99640892	+
chr4	99641928	99642590	+
chr4	99643042	99643287	+
chr4	99646618	99647218	+
chr4	99647877	99649036	+
chr4	99649500	99650184	+
chr4	99651068	99651399	+
chr4	99654918	99656165	+
chr4	99660556	99661021	+
chr4	99661647	99663126	+
chr4	99663716	99665416	+
chr4	100240165	100240631	-
chr4	100815201	100816691	-
chr4	100817302	100852422	-
chr4	100852877	100859958	-
chr4	100860491	100915111	-
chr4	100915999	100937546	-
chr4	100937611	100937855	-
chr4	100963332	100963800	-
chr4	100963989	100966093	-
chr4	100964835	100965726	+
chr4	100965730	100966646	+
chr4	101009966	101010746	-
chr4	101011534	101017629	-
chr4	101018035	101029346	-
chr4	101027605	101028085	+
chr4	101028839	101030776	+
chr4	101029957	101030466	-
chr4	101031271	101032677	+
chr4	101319222	101320124	-
chr4	101320083	101337214	+
chr4	101320793	101321315	-
chr4	101337748	101341499	+
chr4	102242691	102243430	+
chr4	102245034	102248551	+
chr4	102252227	102252899	+
chr4	102270959	102271278	+
chr4	102277873	102278438	+
chr4	102279385	102279834	+
chr4	102280588	102281072	+
chr4	102296733	102297695	-
chr4	102297076	102298052	+
chr4	102298845	102299315	+
chr4	102603172	102603470	-
chr4	102783072	102783717	-
chr4	102784548	102784796	-
chr4	102786601	102787206	-
chr4	102786996	102791397	+
chr4	102791963	102842651	+
chr4	102843238	102843804	-
chr4	102858124	102859212	-
chr4	102865427	102866345	-
chr4	102869325	102870083	-
chr4	102871999	102873765	-
chr4	102874239	102876915	-
chr4	102878258	102878571	-
chr4	102881593	102882661	-
chr4	102886754	102888085	-
chr4	102887101	102894741	+
chr4	102986413	102987065	+
chr4	102986825	102987310	-
chr4	102987100	102996558	+
chr4	102997047	103009180	+
chr4	103007501	103007828	-
chr4	103011273	103036116	+
chr4	103037337	103046312	+
chr4	103053430	103054057	+
chr4	103235928	103236178	+
chr4	104829620	104829945	-
chr4	104829919	104905195	+
chr4	104830503	104830961	-
chr4	104902241	104902907	-
chr4	104905204	104905778	+
chr4	104905784	104908935	+
chr4	104917677	104918341	-
chr4	104944076	104944825	+
chr4	105985412	105988807	-
chr4	105988832	105990629	+
chr4	105991248	105994777	+
chr4	105995036	105995459	+
chr4	105995571	105997653	+
chr4	105998018	105999348	+
chr4	106002379	106003287	+
chr4	106006004	106007051	+
chr4	106007676	106008132	+
chr4	106008682	106009697	+
chr4	106010500	106010956	+
chr4	106011543	106011764	+
chr4	106012254	106013960	+
chr4	106014531	106015078	+
chr4	106016328	106017356	+
chr4	106017932	106023159	+
chr4	106023683	106026440	+
chr4	106027841	106028909	+
chr4	106029152	106048398	+
chr4	106049893	106050992	+
chr4	106052521	106055015	+
chr4	106055652	106057241	+
chr4	106058028	106058994	+
chr4	106059361	106065158	+
chr4	106069059	106070876	+
chr4	106072097	106088705	+
chr4	106090177	106094415	+
chr4	106096306	106098025	+
chr4	106098593	106100337	+
chr4	106101328	106102527	+
chr4	106103099	106106645	+
chr4	106107804	106118844	+
chr4	106233052	106233520	-
chr4	106233685	106233896	+
chr4	106235157	106235799	+
chr4	106237003	106237469	+
chr4	106241066	106241632	+
chr4	106242838	106244077	+
chr4	106246422	106246893	+
chr4	106256517	106257965	+
chr4	106258943	106264496	+
chr4	106323223	106323498	-
chr4	106323663	106324341	+
chr4	106324962	106326560	+
chr4	106326992	106327770	+
chr4	106328473	106328903	-
chr4	106331195	106331991	+
chr4	106333068	106333955	-
chr4	106334638	106335491	-
chr4	106336125	106337866	-
chr4	106340698	106341448	-
chr4	106343051	106343574	-
chr4	106344979	106345437	-
chr4	106347140	106351603	-
chr4	106415447	106420087	-
chr4	106438764	106439112	-
chr4	106472153	106472494	-
chr4	106475467	106475909	-
chr4	106476566	106477698	-
chr4	106477004	106479069	+
chr4	106511827	106512529	-
chr4	106580750	106581150	-
chr4	106582631	106583959	-
chr4	106584165	106584496	+
chr4	106585288	106585568	+
chr4	106588252	106589023	+
chr4	106590649	106591552	+
chr4	106592206	106592680	+
chr4	106593484	106595426	+
chr4	106596397	106597396	+
chr4	106601007	106601266	+
chr4	106604045	106604668	+
chr4	106605089	106605472	+
chr4	106610180	106610530	+
chr4	106616834	106617134	+
chr4	106634157	106634725	+
chr4	106636488	106636887	+
chr4	106640187	106640665	+
chr4	106643407	106643835	+
chr4	106649933	106650171	+
chr4	106652942	106653676	+
chr4	106656774	106657129	+
chr4	106696402	106696970	+
chr4	106711084	106711470	+
chr4	106721033	106721365	+
chr4	106723284	106724881	+
chr4	106726142	106727607	-
chr4	106728159	106729092	-
chr4	106729943	106733033	-
chr4	106734509	106734828	-
chr4	106735774	106739247	-
chr4	106739597	106739830	+
chr4	106758089	106758424	+
chr4	106804282	106813056	-
chr4	106814474	106816412	-
chr4	106817975	106820410	-
chr4	106821684	106822082	-
chr4	106823373	106824736	-
chr4	106825569	106826068	-
chr4	106826701	106827957	-
chr4	106828498	106831601	-
chr4	106832052	106832692	-
chr4	106833206	106838856	-
chr4	106840775	106843185	-
chr4	106844741	106851212	-
chr4	106850493	106859371	+
chr4	106851855	106852089	-
chr4	106859944	106872408	+
chr4	106872803	106883986	+
chr4	106903466	106905552	-
chr4	106908797	106909305	-
chr4	106911758	106912134	-
chr4	106919535	106920784	-
chr4	106921352	106921895	-
chr4	106923334	106923623	-
chr4	106924949	106925215	-
chr4	106926485	106927362	+
chr4	106928573	106929316	+
chr4	106930008	106930922	+
chr4	106933141	106933522	+
chr4	106955200	106956506	+
chr4	106986306	106986892	-
chr4	106986953	106987230	+
chr4	106987243	106988315	+
chr4	106989337	106990028	+
chr4	106991506	106991829	+
chr4	106992407	106995569	+
chr4	106996125	106996569	+
chr4	106997228	106997487	+
chr4	106998490	106999961	+
chr4	107000636	107001768	+
chr4	107004297	107004952	+
chr4	107012524	107013440	+
chr4	107013925	107014969	+
chr4	107015534	107019950	+
chr4	107020528	107022915	+
chr4	107023580	107024318	+
chr4	107025385	107032965	+
chr4	107033577	107036170	+
chr4	107036789	107037119	+
chr4	107040957	107041482	+
chr4	107062909	107063855	+
chr4	107087124	107087596	+
chr4	107249867	107250183	-
chr4	107476021	107476331	-
chr4	107476460	107476953	+
chr4	107545602	107546465	+
chr4	107548210	107548514	+
chr4	107552358	107552620	+
chr4	107552694	107553792	+
chr4	107554273	107554757	+
chr4	107555183	107555763	+
chr4	107556249	107557327	+
chr4	107558165	107561389	+
chr4	107561698	107562746	-
chr4	107562735	107564783	+
chr4	107565154	107566007	+
chr4	107566574	107573136	+
chr4	107572449	107574090	-
chr4	107573722	107574371	+
chr4	107580456	107582046	-
chr4	107583988	107584742	-
chr4	107588530	107591540	-
chr4	107592909	107595938	-
chr4	107595963	107596210	-
chr4	107596293	107596835	+
chr4	107710097	107711625	-
chr4	107712693	107715637	-
chr4	107716276	107717309	-
chr4	107718103	107718699	-
chr4	107720992	107722153	-
chr4	107722696	107723456	-
chr4	107724066	107724332	-
chr4	107724881	107727497	-
chr4	107728077	107729266	-
chr4	107729931	107731966	-
chr4	107733544	107734122	-
chr4	107734862	107735722	-
chr4	107736761	107737083	-
chr4	107737616	107742532	-
chr4	107743232	107744024	-
chr4	107789615	107790381	-
chr4	107790910	107791152	-
chr4	107791175	107791671	+
chr4	107899000	107899933	-
chr4	107901279	107901640	-
chr4	107902130	107910525	-
chr4	107911026	107911514	-
chr4	107912210	107913256	-
chr4	107915042	107916611	-
chr4	107917836	107918892	-
chr4	107921619	107924074	-
chr4	107924966	107927338	-
chr4	107927843	107928750	-
chr4	107931125	107934484	-
chr4	107935298	107935730	-
chr4	107938436	107939127	-
chr4	107939849	107940317	-
chr4	107941452	107941794	-
chr4	107943984	107952117	-
chr4	107954068	107955074	-
chr4	107955901	107956350	-
chr4	107963790	107966652	-
chr4	107967234	107973671	-
chr4	108000150	108001006	-
chr4	108000740	108001345	+
chr4	108004445	108005031	+
chr4	108010080	108010386	+
chr4	108011133	108011867	+
chr4	108012086	108017432	+
chr4	108041822	108042397	-
chr4	108078608	108079219	+
chr4	108128493	108132507	-
chr4	108131276	108131808	+
chr4	108132610	108139389	+
chr4	108140264	108147834	+
chr4	108148409	108151208	+
chr4	108151465	108152356	+
chr4	108152458	108153577	+
chr4	108154621	108155549	+
chr4	108156076	108159275	+
chr4	108159961	108166993	+
chr4	108167665	108171535	+
chr4	108172101	108173352	+
chr4	108173844	108181218	+
chr4	108182027	108182289	+
chr4	108182689	108184814	+
chr4	108185341	108190283	+
chr4	108191324	108199909	+
chr4	108200350	108200983	+
chr4	108201368	108208085	+
chr4	108208723	108210480	+
chr4	108210967	108215456	+
chr4	108215721	108227062	+
chr4	108225501	108227396	-
chr4	108227985	108228680	+
chr4	108228270	108228849	-
chr4	108229109	108242644	+
chr4	108229462	108229981	-
chr4	108230483	108232694	-
chr4	108233212	108234654	-
chr4	108235150	108238405	-
chr4	108239146	108243019	-
chr4	108244174	108246379	-
chr4	108246809	108247166	-
chr4	108248570	108249782	-
chr4	108250729	108251996	-
chr4	108261765	108263438	-
chr4	108264424	108265354	-
chr4	108265854	108275037	-
chr4	108275524	108280243	-
chr4	108281435	108290217	-
chr4	108290719	108292506	-
chr4	108292543	108302565	+
chr4	108298353	108298824	-
chr4	108303135	108308000	+
chr4	108308691	108312475	+
chr4	108310888	108311736	-
chr4	108322791	108323318	-
chr4	108356302	108356721	-
chr4	108382838	108383342	-
chr4	108387566	108388238	-
chr4	108390401	108392251	-
chr4	108428307	108428591	-
chr4	108453180	108453465	-
chr4	108453546	108453890	+
chr4	108483739	108487816	-
chr4	108490175	108490810	-
chr4	108493029	108493375	-
chr4	108493922	108498165	-
chr4	108498989	108502361	-
chr4	108502978	108507169	-
chr4	108506369	108506640	+
chr4	108507252	108510837	+
chr4	108513440	108513692	+
chr4	108515305	108517481	+
chr4	108519660	108520385	-
chr4	108520131	108522416	+
chr4	108523128	108525152	+
chr4	108525674	108526502	+
chr4	108529114	108530324	+
chr4	108531905	108533095	+
chr4	108533800	108534121	+
chr4	108534392	108534776	+
chr4	108536829	108537285	+
chr4	108672096	108673074	-
chr4	108673216	108679628	+
chr4	108680608	108681029	+
chr4	108681646	108683648	+
chr4	108684248	108684896	+
chr4	108685636	108686015	+
chr4	108686049	108689894	+
chr4	108690434	108694216	+
chr4	108694666	108698103	+
chr4	108699484	108700530	+
chr4	108700852	108740971	+
chr4	108727111	108792155	-
chr4	108789289	108791865	+
chr4	108793500	108793724	-
chr4	108796196	108797686	-
chr4	108798666	108799556	-
chr4	108800216	108801418	-
chr4	108801971	108802184	-
chr4	108803688	108804611	-
chr4	108805208	108806079	-
chr4	108826402	108828270	-
chr4	108828800	108829377	-
chr4	108833796	108836087	-
chr4	108836537	108837095	-
chr4	108837727	108838669	-
chr4	108840185	108841125	-
chr4	108843963	108845935	-
chr4	108846596	108846984	-
chr4	108849786	108850195	-
chr4	108854816	108855888	-
chr4	108856393	108857851	-
chr4	108858829	108859144	-
chr4	108860649	108861435	-
chr4	108863537	108864797	-
chr4	108865853	108867005	-
chr4	108868426	108869187	-
chr4	108869806	108870903	-
chr4	108871340	108871925	-
chr4	108872873	108874847	-
chr4	108874856	108875165	+
chr4	108952889	108959190	+
chr4	108959725	108961760	+
chr4	108963654	108963942	+
chr4	108966768	108967402	+
chr4	108967912	108968598	+
chr4	108969213	108972707	+
chr4	108973215	108976774	+
chr4	108977356	108977638	+
chr4	108978290	108982888	+
chr4	108984328	108984637	+
chr4	108985207	108987765	+
chr4	108988391	108990910	+
chr4	108991443	108993864	+
chr4	108994376	108998580	+
chr4	108999114	108999342	+
chr4	108999924	109007489	+
chr4	109008012	109008393	+
chr4	109009009	109019792	+
chr4	109020433	109020717	+
chr4	109027035	109028633	+
chr4	109029103	109030580	+
chr4	109031368	109034466	+
chr4	109035589	109036151	+
chr4	109036846	109042066	+
chr4	109042747	109043273	+
chr4	109043838	109046516	+
chr4	109047075	109049487	+
chr4	109050266	109050897	+
chr4	109051436	109052823	+
chr4	109053615	109056724	+
chr4	109057293	109060628	+
chr4	109061019	109061283	+
chr4	109061969	109066653	+
chr4	109108134	109108765	-
chr4	109109278	109110042	-
chr4	109110461	109115584	-
chr4	109116110	109116762	-
chr4	109116953	109120007	-
chr4	109120697	109121620	-
chr4	109122149	109122938	-
chr4	109123573	109124420	-
chr4	109124683	109126879	-
chr4	109127993	109128716	-
chr4	109129594	109130316	-
chr4	109131995	109132909	-
chr4	109133553	109134084	-
chr4	109134766	109135438	-
chr4	109136961	109138942	-
chr4	109139563	109143505	-
chr4	109144015	109149308	-
chr4	109149335	109149539	+
chr4	109337424	109338327	-
chr4	109339157	109339666	-
chr4	109339452	109342983	+
chr4	109346531	109346820	-
chr4	109346626	109347924	+
chr4	109348044	109349141	-
chr4	109349278	109351164	+
chr4	109352186	109354042	+
chr4	109354137	109355471	+
chr4	109356206	109363771	+
chr4	109365073	109367812	+
chr4	109381106	109381649	+
chr4	109385697	109386319	+
chr4	109387210	109387620	+
chr4	109394463	109394707	+
chr4	109395768	109396977	+
chr4	109398855	109400210	+
chr4	109401761	109402399	+
chr4	109408567	109409286	+
chr4	109411830	109413205	+
chr4	109414391	109416019	+
chr4	109416550	109419629	+
chr4	109420495	109420892	+
chr4	109422941	109423976	+
chr4	109425783	109427433	+
chr4	109430201	109430747	+
chr4	109432036	109434716	+
chr4	109435630	109437764	+
chr4	109438438	109439769	+
chr4	109440536	109441537	+
chr4	109443015	109443616	+
chr4	109446515	109446964	+
chr4	109447525	109448542	+
chr4	109452270	109452823	+
chr4	109458290	109458681	+
chr4	109459973	109461438	+
chr4	109463439	109464506	+
chr4	109467015	109467470	+
chr4	109467967	109468285	+
chr4	109468847	109471214	+
chr4	109472409	109476329	+
chr4	109476974	109477941	+
chr4	109479536	109480017	+
chr4	109480689	109481655	+
chr4	109482693	109485755	+
chr4	109487036	109487528	+
chr4	109492237	109493457	+
chr4	109495244	109496005	+
chr4	109501867	109503043	+
chr4	109505152	109505743	+
chr4	109506803	109507418	+
chr4	109508369	109509790	+
chr4	109510469	109511057	+
chr4	109511611	109512193	+
chr4	109512886	109513934	+
chr4	109515447	109516041	+
chr4	109516496	109517238	+
chr4	109517669	109520165	+
chr4	109520875	109524062	+
chr4	109525061	109525661	+
chr4	109526407	109527274	+
chr4	109528282	109529697	+
chr4	109530230	109530939	+
chr4	109531662	109532902	+
chr4	109533932	109534605	+
chr4	109535429	109537955	+
chr4	109539338	109540360	+
chr4	109541275	109541562	+
chr4	109542843	109544047	+
chr4	109544845	109545335	+
chr4	109545951	109547177	+
chr4	109547848	109548845	+
chr4	109549498	109551062	+
chr4	109551573	109552275	+
chr4	109553453	109554851	+
chr4	109557784	109558762	+
chr4	109561157	109561907	+
chr4	109562566	109562941	+
chr4	109563445	109563862	+
chr4	109564518	109566212	+
chr4	109567629	109568528	+
chr4	109569232	109570216	+
chr4	109570708	109575737	+
chr4	109576500	109578269	+
chr4	109579929	109581940	+
chr4	109583122	109584887	+
chr4	109587976	109590230	+
chr4	109592064	109592679	+
chr4	109595366	109596194	+
chr4	109597171	109598691	+
chr4	109599276	109599706	+
chr4	109600243	109601168	+
chr4	109602295	109603820	+
chr4	109604536	109605501	+
chr4	109608077	109609894	+
chr4	109611621	109612003	+
chr4	109612488	109613955	+
chr4	109614569	109616055	+
chr4	109616671	109618202	+
chr4	109620735	109621725	+
chr4	109622332	109623610	+
chr4	109625844	109626673	+
chr4	109627867	109629693	+
chr4	109630614	109631046	+
chr4	109631936	109633465	+
chr4	109634114	109635256	+
chr4	109635715	109636423	+
chr4	109637190	109641442	+
chr4	109642067	109643996	+
chr4	109644859	109645997	+
chr4	109660540	109661268	+
chr4	111387760	111388501	-
chr4	111392062	111393128	-
chr4	111392606	111395668	+
chr4	111396759	111401624	+
chr4	111402177	111403698	+
chr4	111406608	111407400	+
chr4	111407893	111409123	+
chr4	111409750	111412334	+
chr4	111412727	111413140	+
chr4	111413705	111415257	+
chr4	111415754	111416989	+
chr4	111417687	111425494	+
chr4	111426503	111427920	+
chr4	111428726	111429528	+
chr4	111430308	111431232	+
chr4	111431889	111432548	+
chr4	111433410	111434167	+
chr4	111437761	111438551	+
chr4	111440602	111445327	+
chr4	111446453	111447566	+
chr4	111448491	111450234	+
chr4	111450706	111452462	+
chr4	111453363	111453994	+
chr4	111454509	111456131	+
chr4	111457555	111461379	+
chr4	111461904	111462999	+
chr4	111463513	111464342	+
chr4	111465813	111466374	+
