chr	start	end	strand
chr2	174246969	174248925	-
chr2	174248420	174250233	+
chr2	174248949	174264477	-
chr2	174251355	174253018	+
chr2	174261735	174267335	+
chr2	174264486	174265687	-
chr2	174270193	174271440	+
chr2	174272683	174278674	+
chr2	174284101	174298912	-
chr2	176595793	176597722	+
chr2	176971556	176972147	-
chr2	176986752	176987197	-
chr2	177554482	177554759	-
chr2	177558561	177559845	-
chr2	177561949	177565631	-
chr2	177567851	177573048	-
chr2	177669653	177669997	-
chr2	177674502	177675133	-
chr2	177691612	177692024	-
chr2	177755684	177756294	+
chr2	177758065	177758669	+
chr2	177761604	177766518	+
chr2	177767579	177772369	+
chr2	177773714	177776464	+
chr2	177777529	177781579	+
chr2	177786328	177795963	-
chr2	177786447	177796077	+
chr2	177797283	177805923	-
chr2	178144578	178146017	-
chr2	178147567	178149224	-
chr2	178156798	178157417	+
chr2	179642742	179653635	-
chr2	179655457	179667293	-
chr2	179669402	179669810	-
chr2	179671329	179673355	-
chr2	179674587	179675171	-
chr2	179675826	179687346	-
chr2	179688357	179691845	-
chr2	179693332	179712283	-
chr2	179711718	179719433	+
chr2	179759680	179775503	+
chr2	179768886	179777171	-
chr2	179777263	179782905	+
chr2	179790909	179792823	+
chr2	179797396	179797849	+
chr2	179802264	179814050	+
chr2	179802870	179805244	-
chr2	179815958	179823464	+
chr2	179853145	179853789	-
chr2	179854050	179862035	+
chr2	179867928	179874489	+
chr2	179878617	179881113	+
chr2	179881900	179888033	+
chr2	179893214	179897383	+
chr2	179898535	179914435	+
chr2	179989714	179995915	-
chr2	179992069	179997980	+
chr2	179997095	179998999	-
chr2	180000856	180002211	-
chr2	180004389	180004854	-
chr2	180008422	180008837	+
chr2	180315019	180315824	-
chr2	180315556	180333681	+
chr2	180317225	180322426	-
chr2	180323542	180324107	-
chr2	180388678	180445647	-
chr2	180435990	180437379	+
chr2	180444841	180462832	+
chr2	180459222	180459958	-
chr2	180460999	180461534	-
chr2	180465967	180471697	+
chr2	180473199	180478002	+
chr2	180635898	180655655	-
chr2	180655796	180656171	+
chr2	180699924	180701903	-
chr2	180701519	180734085	+
chr2	180879043	180880528	-
chr2	180919892	180922542	-
chr2	180921964	180926031	+
chr2	180960789	180962398	-
chr2	180963613	180976768	-
chr2	180978531	180978861	-
chr2	180983156	180989865	-
chr2	180994335	181022812	-
chr2	181008778	181010018	+
chr2	181022485	181031530	+
chr2	181026651	181029493	-
chr2	181034349	181051650	+
chr2	181052687	181055295	+
chr2	181053908	181054563	-
chr2	181086049	181100087	-
chr2	181089443	181094214	+
chr2	181100128	181127622	+
chr2	181229108	181232390	-
chr2	181230842	181300660	+
chr2	181246943	181255153	-
chr2	181292057	181295199	-
chr2	181296122	181330538	-
chr2	181315936	181316478	+
chr2	181326972	181334101	+
chr2	181332191	181334061	-
chr2	181335287	181344287	+
chr2	181335386	181335992	-
chr2	181345344	181351851	+
chr2	181352767	181353968	+
chr2	181355033	181372763	+
chr2	181374228	181376025	+
chr2	181376957	181382663	+
chr2	181384130	181385530	+
chr2	181386630	181394593	+
chr2	181411663	181428925	-
chr2	181414997	181418310	+
chr2	181421211	181423967	+
chr2	181426559	181431151	+
chr2	181432721	181433251	+
chr2	181572822	181595601	+
chr2	181597320	181611878	+
chr2	181597876	181598953	-
chr2	181613526	181614633	+
chr2	181630470	181631169	+
chr3	5554293	5576170	-
chr3	5575915	5579412	+
chr3	5860532	5860829	+
chr3	7502846	7504050	-
chr3	7503491	7504886	+
chr3	7507255	7508274	+
chr3	7520269	7523354	+
chr3	7528086	7533099	+
chr3	7535453	7535772	+
chr3	7537160	7544547	+
chr3	7548451	7555324	+
chr3	8667604	8670095	+
chr3	8746132	8747404	-
chr3	8746922	8748212	+
chr3	8766899	8770039	+
chr3	8767085	8767297	-
chr3	8801874	8802633	-
chr3	8845970	8846585	-
chr3	8848429	8849697	-
chr3	8850705	8853834	-
chr3	8855103	8856616	-
chr3	8857739	8860854	-
chr3	8862099	8868486	-
chr3	8871148	8875347	-
chr3	8880217	8882350	-
chr3	8883605	8895291	-
chr3	8896773	8900672	-
chr3	8922583	9005684	-
chr3	8923555	8924805	+
chr3	9004539	9005884	+
chr3	9287513	9287979	+
chr3	9403088	9403552	+
chr3	9405751	9406184	+
chr3	9406836	9407832	-
chr3	9407207	9410173	+
chr3	9412863	9414486	+
chr3	9415100	9416755	-
chr3	9418954	9450825	-
chr3	9421907	9422425	+
chr3	9452157	9610159	-
chr3	9499640	9501496	+
chr3	9505721	9507658	+
chr3	9513293	9514000	+
chr3	9608546	9613137	+
chr3	9615048	9617299	+
chr3	9666219	9666573	+
chr3	9684324	9691152	-
chr3	9692135	9704269	-
chr3	9705264	9715950	-
chr3	9717335	9720693	-
chr3	9722062	9730947	-
chr3	9739235	9742249	-
chr3	9748458	9754282	-
chr3	9755382	9757629	-
chr3	9758795	9763238	-
chr3	9764414	9767432	-
chr3	9770377	9771696	-
chr3	9772838	9777471	-
chr3	9778597	9779448	-
chr3	9780570	9787039	-
chr3	9790509	9791537	-
chr3	9793371	9797726	-
chr3	9798492	9800654	-
chr3	9801658	9802772	-
chr3	9804519	9819141	-
chr3	9821641	9833671	-
chr3	9833752	9834091	+
chr3	9884495	9885206	-
chr3	9974563	9975051	+
chr3	10004617	10005145	-
chr3	10011305	10012510	-
chr3	10012551	10016156	+
chr3	10016289	10021473	+
chr3	10017852	10026087	-
chr3	10021474	10027048	+
chr3	10083526	10084243	-
chr3	10087667	10089149	+
chr3	10092330	10092730	-
chr3	10199272	10201426	-
chr3	10201455	10208623	-
chr3	10205738	10206363	+
chr3	10212980	10213975	-
chr3	10213482	10214737	+
chr3	10258572	10259118	+
chr3	10303210	10303617	-
chr3	10306938	10331431	-
chr3	10331430	10331897	+
chr3	10338090	10339621	-
chr3	10341124	10346602	-
chr3	10342790	10343620	+
chr3	10348430	10351334	-
chr3	10351493	10352111	+
chr3	10385961	10391803	-
chr3	10393867	10395428	-
chr3	10396911	10440102	-
chr3	10419175	10420005	+
chr3	14533591	14534277	-
chr3	14533846	14540260	+
chr3	14544795	14558432	+
chr3	14561468	14570324	+
chr3	14578617	14579690	+
chr3	14589367	14589879	+
chr3	14597550	14611253	-
chr3	14601067	14606303	+
chr3	14609010	14610581	+
chr3	14611432	14611996	+
chr3	14641443	14642126	-
chr3	14641644	14642556	+
chr3	14643911	14648150	+
chr3	14649271	14654972	+
chr3	14656035	14658820	+
chr3	14660343	14666934	+
chr3	15283960	15284999	-
chr3	15284687	15285924	+
chr3	15428149	15428585	+
chr3	15747404	15748266	-
chr3	15906040	15906385	-
chr3	15906525	15907000	+
chr3	16082604	16083106	-
chr3	16083183	16132677	+
chr3	17908746	17908988	+
chr3	18121409	18121995	-
chr3	19026512	19039607	-
chr3	19040964	19041598	-
chr3	19043245	19045242	-
chr3	19047027	19056501	-
chr3	19057837	19063089	-
chr3	19063239	19066331	+
chr3	19087742	19088079	-
chr3	19088237	19090424	+
chr3	19091451	19092792	+
chr3	19093866	19099571	+
chr3	19100832	19103387	+
chr3	19104552	19109533	+
chr3	19110762	19137431	+
chr3	19115564	19118918	-
chr3	19119985	19131555	-
chr3	19137106	19138046	-
chr3	19141073	19144572	-
chr3	19149603	19152516	-
chr3	19153794	19159501	-
chr3	19169015	19170302	-
chr3	19185751	19189307	-
chr3	19191844	19192770	-
chr3	19193800	19206003	-
chr3	19207711	19208945	-
chr3	19210115	19211328	-
chr3	19211434	19215907	+
chr3	19329505	19330305	-
chr3	19527625	19530222	-
chr3	19528284	19530581	+
chr3	19794857	19801383	+
chr3	19802588	19803224	+
chr3	19804585	19804823	+
chr3	19893111	19935319	-
chr3	19935046	19935939	+
chr3	19956337	19957702	-
chr3	19957805	19976585	+
chr3	19980214	19988100	+
chr3	19989133	19992916	+
chr3	19995378	19996141	+
chr3	19997504	20005411	+
chr3	20006351	20007055	+
chr3	20008618	20015182	+
chr3	20008839	20055513	-
chr3	20016497	20021508	+
chr3	20029624	20033554	+
chr3	20054786	20055514	+
chr3	21833159	21835010	-
chr3	21836499	21837058	-
chr3	21836513	21837678	+
chr3	21850394	21851932	-
chr3	21852100	21852686	+
chr3	21857233	21857585	-
chr3	21890661	21891297	-
chr3	21969548	21976406	-
chr3	21972252	21972485	+
chr3	21974135	21974539	+
chr3	21975575	22121112	+
chr3	27052939	27053362	+
chr3	27081889	27151754	+
chr3	27082678	27083624	-
chr3	27086806	27094071	-
chr3	27100618	27101925	-
chr3	27107873	27108812	-
chr3	27157030	27157690	-
chr3	27157501	27157953	+
chr3	27309395	27339424	-
chr3	27340447	27408563	-
chr3	27409820	27610248	-
chr3	27609523	27610401	+
chr3	27635197	27636201	+
chr3	27664680	27665127	-
chr3	27665198	27665673	+
chr3	27762040	27762407	-
chr3	27836773	27838143	-
chr3	27837530	27839598	+
chr3	27848053	27848626	+
chr3	27851428	27859497	+
chr3	27860503	27870943	+
chr3	27872076	27874372	+
chr3	27875830	27877548	+
chr3	27878952	27879302	+
chr3	27883077	27884603	+
chr3	27886449	27887342	+
chr3	27889919	27894029	+
chr3	27901264	27906749	+
chr3	27908821	27910713	+
chr3	27913788	27916305	+
chr3	27927275	27930095	+
chr3	27931994	27937975	+
chr3	27941319	27942030	+
chr3	27943483	27949029	+
chr3	27954391	27961678	+
chr3	27968901	27970175	+
chr3	27971285	27974124	+
chr3	27978682	27984871	+
chr3	27988812	27990416	+
chr3	27996869	28004346	+
chr3	28011837	28013321	+
chr3	28032662	28035145	+
chr3	28454385	28454764	-
chr3	28695253	28695799	-
chr3	28700069	28701893	-
chr3	28703646	28704919	-
chr3	28704431	28710781	+
chr3	30493765	30494511	-
chr3	30500154	30500452	+
chr3	30500465	30501804	-
chr3	30501520	30508319	+
chr3	30509395	30523169	+
chr3	30691391	30692214	-
chr3	30691781	30725277	+
chr3	30754661	30755992	+
chr3	30760127	30766346	+
chr3	30763229	30763720	-
chr3	30777162	30782091	+
chr3	30786326	30809439	-
chr3	30794507	30794987	+
chr3	30796429	30799483	+
chr3	30810495	30825316	-
chr3	30825832	30868329	-
chr3	30868404	30868622	+
chr3	30893851	30894346	-
chr3	30894701	30895766	+
chr3	30896806	30897236	+
chr3	30902120	30902828	+
chr3	30906189	30906546	+
chr3	30912107	30912567	+
chr3	30915459	30922550	+
chr3	30926884	30928810	+
chr3	30930059	30932194	+
chr3	30933231	30933566	+
chr3	30936695	30939467	+
chr3	30941416	30945479	+
chr3	30949113	30956328	+
chr3	30954819	30956305	-
chr3	30959690	30960470	-
chr3	30960264	30960614	+
chr3	30992171	30993559	-
chr3	30992417	31003456	+
chr3	31004516	31024250	+
chr3	32230012	32236765	-
chr3	32237919	32242853	-
chr3	32248707	32249425	-
chr3	32251989	32252620	-
chr3	32254396	32255664	-
chr3	32256832	32258775	-
chr3	32260457	32264589	-
chr3	32264687	32265505	+
chr3	32292230	32292535	-
chr3	32293926	32295880	-
chr3	32295951	32373163	+
chr3	32307815	32308332	-
chr3	32407891	32408220	+
chr3	32408700	32409993	-
chr3	32409465	32425781	+
chr3	32427992	32428340	-
chr3	32428392	32431060	+
chr3	32432264	32436003	+
chr3	32436983	32437981	+
chr3	32439815	32440162	+
chr3	32441169	32444299	+
chr3	32445455	32448323	+
chr3	32452919	32453246	+
chr3	32454395	32466036	+
chr3	32468452	32471645	+
chr3	32475591	32480452	+
chr3	32475631	32476429	-
chr3	32482074	32486362	+
chr3	32498580	32498981	-
chr3	32607157	32607861	-
chr3	32607645	32627752	+
chr3	32622840	32627457	-
chr3	32635214	32635680	-
chr3	32635976	32643249	+
chr3	32644455	32645777	+
chr3	32647141	32654626	+
chr3	32656191	32656796	+
chr3	33698133	33699541	-
chr3	33698659	33719467	+
chr3	33743279	33743610	+
chr3	33917705	33918828	-
chr3	33919009	33981051	+
chr3	33951552	33957007	-
chr3	33965415	33967265	-
chr3	33968687	33978401	-
chr3	33979478	33980271	-
chr3	35652519	35652876	-
chr3	35653000	35664447	+
chr3	35665525	35669803	+
chr3	35672231	35673337	+
chr3	35674641	35675524	+
chr3	35676644	35677897	+
chr3	35678908	35679417	+
chr3	35680404	35689674	+
chr3	35691392	35695571	+
chr3	35697510	35715406	+
chr3	35716854	35740122	+
chr3	35741405	35751055	+
chr3	35752092	35759739	+
chr3	35760671	35761341	+
chr3	35762413	35762665	+
chr3	35773614	35775246	-
chr3	35781858	35792618	-
chr3	35793705	35809113	-
chr3	35810287	35810758	-
chr3	35814156	35832440	-
chr3	35831829	35834100	+
chr3	35835240	35843035	+
chr3	35853148	35863833	-
chr3	35865173	35873608	-
chr3	35874744	35875018	-
chr3	35876398	35877438	-
chr3	35881839	35887010	-
chr3	35888104	35890549	-
chr3	35898200	35899591	-
chr3	35899752	35900118	+
chr3	35964350	35964909	-
chr3	35964990	35968312	+
chr3	35972472	35974403	+
chr3	35975761	35977438	+
chr3	35984368	35985705	+
chr3	35991693	35994688	+
chr3	36049959	36052168	+
chr3	36062287	36071595	+
chr3	36336634	36338703	-
chr3	36339657	36374629	-
chr3	36374087	36376039	+
chr3	36432151	36432383	-
chr3	36451024	36451489	-
chr3	36451517	36452300	+
chr3	36455816	36465362	+
chr3	36466397	36468820	+
chr3	36471073	36471776	+
chr3	36500630	36503502	-
chr3	36510708	36512336	-
chr3	36760915	36761893	-
chr3	36762007	36770307	+
chr3	36771818	36775074	+
chr3	36780025	36784469	+
chr3	36785940	36792030	+
chr3	36793024	36794180	+
chr3	36795639	36797707	+
chr3	36804734	36809021	+
chr3	36813977	36819231	+
chr3	36820172	36827477	+
chr3	36828577	36851220	+
chr3	36852358	36877800	+
chr3	36881136	36883027	+
chr3	36884065	36889439	+
chr3	36890482	36932271	+
chr3	36933364	36934699	+
chr3	36935744	36940898	+
chr3	36941903	36955491	+
chr3	37038244	37038450	+
chr3	37072551	37072890	+
chr3	37103073	37103744	+
chr3	37211699	37216332	+
chr3	37217521	37221314	+
chr3	37301996	37304016	-
chr3	37308438	37313196	-
chr3	37314228	37319134	-
chr3	37318161	37323828	+
chr3	37326183	37331143	+
chr3	37338043	37338305	+
chr3	37340357	37344046	+
chr3	37347422	37352095	+
chr3	37353769	37355782	+
chr3	37362454	37366720	+
chr3	37367974	37370022	+
chr3	37372790	37383785	+
chr3	37385370	37397066	+
chr3	37398561	37400040	+
chr3	37401063	37402978	+
chr3	37405579	37410944	+
chr3	37412534	37417369	+
chr3	37422027	37422653	+
chr3	37427053	37430587	+
chr3	37431836	37434342	+
chr3	37439705	37442176	+
chr3	37443384	37444314	+
chr3	37445644	37448747	+
chr3	37449834	37450322	+
chr3	37451397	37453083	+
chr3	37456103	37457249	+
chr3	37458309	37460656	+
chr3	37465639	37467033	+
chr3	37468889	37469103	+
chr3	37475323	37476169	+
chr3	37477362	37480555	+
chr3	37482251	37484542	+
chr3	37652972	37653904	-
chr3	37654034	37654269	+
chr3	38346197	38351172	-
chr3	38352539	38359917	-
chr3	38361602	38364120	-
chr3	38365745	38367119	-
chr3	38368222	38380478	-
chr3	38381545	38383672	-
chr3	40399131	40399533	-
chr3	40399608	40405480	+
chr3	40429934	40430337	+
chr3	40500009	40500444	+
chr3	40510007	40511711	+
chr3	40548664	40549368	-
chr3	40549259	40550960	+
chr3	40554397	40559414	+
chr3	40560815	40562688	+
chr3	40563879	40575199	+
chr3	40576546	40577808	+
chr3	40579198	40581253	+
chr3	40582724	40586186	+
chr3	40587198	40591660	+
chr3	40592410	40604248	+
chr3	40603367	40603890	-
chr3	40616814	40623415	-
chr3	40623896	40624623	+
chr3	40630835	40632517	-
chr3	40633645	40634862	-
chr3	40636040	40636309	-
chr3	40641938	40642695	-
chr3	40649726	40651406	-
chr3	40651057	40651426	+
chr3	40668820	40675824	-
chr3	40679619	40679890	-
chr3	40682146	40682631	-
chr3	40688804	40690543	-
chr3	40697090	40697962	-
chr3	40707539	40712387	+
chr3	40716721	40716959	+
chr3	40722671	40724542	+
chr3	40741639	40742051	+
chr3	40743244	40743932	+
chr3	40752771	40753336	-
chr3	40781470	40782041	+
chr3	40862160	40867867	-
chr3	40868926	40879632	-
chr3	40881098	40886957	-
chr3	40887362	40888288	+
chr3	41356973	41357333	+
chr3	41367360	41370730	+
chr3	41367575	41369468	-
chr3	41374335	41375180	+
chr3	41383788	41384289	+
chr3	41391892	41392283	+
chr3	41403827	41404046	+
chr3	41405126	41406912	+
chr3	41409332	41410405	+
chr3	41411962	41421595	+
chr3	41439744	41440407	-
chr3	41447343	41450857	-
chr3	41473108	41474107	-
chr3	41475789	41479426	-
chr3	41510015	41511033	-
chr3	41535403	41535737	-
chr3	41544629	41546434	-
chr3	41546540	41550756	+
chr3	41561713	41562862	+
chr3	50167043	50173827	-
chr3	50186424	50187779	-
chr3	50206351	50207162	-
chr3	50209501	50212423	-
chr3	50210259	50211639	+
chr3	50218287	50219998	-
chr3	50239262	50247509	-
chr3	50242426	50243490	+
chr3	50247855	50248355	+
chr3	50389806	50391683	-
chr3	50409033	50432451	-
chr3	50410014	50412811	+
chr3	50419830	50421153	+
chr3	51013734	51014138	-
chr3	51014226	51015083	+
chr3	51027765	51028546	-
chr3	51028853	51038535	+
chr3	51040113	51043935	+
chr3	51049616	51051716	+
chr3	51051171	51145233	-
chr3	51054735	51061012	+
chr3	51080341	51080828	+
chr3	51137339	51138211	+
chr3	51144689	51146090	+
chr3	51162262	51162635	+
chr3	51163310	51163594	+
chr3	51204773	51212910	-
chr3	51214252	51220888	-
chr3	51219881	51232874	+
chr3	51233933	51284683	+
chr3	51286811	51288150	-
chr3	51287872	51295100	+
chr3	51296971	51304023	+
chr3	51314989	51328036	-
chr3	51329839	51365787	-
chr3	51363670	51367424	+
chr3	51456843	51457117	+
chr3	51512537	51513682	-
chr3	51512775	51513123	+
chr3	51554488	51554837	-
chr3	51566309	51567741	-
chr3	51570770	51571197	-
chr3	51581854	51582717	-
chr3	51586980	51587241	-
chr3	51588615	51595094	-
chr3	51592821	51597531	+
chr3	51596314	51596664	-
chr3	51598015	51601923	-
chr3	51599040	51600643	+
chr3	51609184	51613049	-
chr3	51617200	51618194	-
chr3	51619419	51621536	-
chr3	51631508	51631930	-
chr3	51633040	51634759	-
chr3	51635820	51639403	-
chr3	51640579	51645174	-
chr3	51646772	51650209	-
chr3	51651863	51653018	-
chr3	51655913	51658577	-
chr3	51663394	51663671	+
chr3	51690536	51691089	-
chr3	51694650	51695412	-
chr3	51698029	51698280	-
chr3	51706869	51707852	-
chr3	51730763	51731487	-
chr3	51738655	51740765	-
chr3	51745649	51747883	-
chr3	51749825	51750256	-
chr3	51752966	51755568	-
chr3	51760677	51763293	-
chr3	51767059	51768688	-
chr3	51772579	51773922	-
chr3	51779172	51780668	-
chr3	51785011	51785281	-
chr3	51786296	51786729	-
chr3	51787840	51792076	-
chr3	51793457	51794642	-
chr3	51801182	51802724	-
chr3	51803767	51804711	-
chr3	51806183	51808468	-
chr3	51810051	51811085	-
chr3	51812201	51812562	-
chr3	51813950	51819635	-
chr3	51821087	51821809	-
chr3	51822985	51825181	-
chr3	51828845	51829073	-
chr3	51830099	51837692	-
chr3	51838922	51842389	-
chr3	51843522	51877466	-
chr3	51851093	51851659	+
chr3	51873603	51874824	+
chr3	51878608	51885357	-
chr3	51886375	51888413	-
chr3	51889787	51890842	-
chr3	51891980	51908862	-
chr3	51892504	51892923	+
chr3	51897815	51898370	+
chr3	51906200	51907518	+
chr3	51983167	51984782	-
chr3	51984192	51985451	+
chr3	52000138	52002497	-
chr3	52002170	52003199	+
chr3	52071759	52072100	-
chr3	52071916	52077675	+
chr3	52073774	52073997	-
chr3	52078704	52103329	+
chr3	52104356	52113155	+
chr3	52114779	52120644	+
chr3	52121741	52128881	+
chr3	52130028	52131595	+
chr3	52133898	52138152	+
chr3	52140196	52141437	+
chr3	52142563	52143252	+
chr3	52144466	52147367	+
chr3	52148371	52160107	+
chr3	52780626	52791636	-
chr3	52792955	52794668	-
chr3	52796456	52800410	-
chr3	52802104	52806982	-
chr3	52808268	52811404	-
chr3	52813119	52814308	-
chr3	52815392	52821146	-
chr3	52821178	52821473	+
chr3	52872806	52873050	+
chr3	52896671	52898329	+
chr3	52908130	52908593	+
chr3	52949807	52950681	+
chr3	53064500	53065596	+
chr3	53243649	53267225	-
chr3	53264249	53264650	+
chr3	53267564	53271960	+
chr3	53272956	53289488	+
chr3	53496596	53496838	-
chr3	53654280	53667719	-
chr3	54162602	54162888	-
chr3	54405185	54406293	+
chr3	54415322	54415725	-
chr3	54495813	54496597	-
chr3	54496764	54507298	+
chr3	54508308	54537202	+
chr3	54529423	54538962	-
chr3	54538729	54556054	+
chr3	54605660	54611721	-
chr3	54611788	54612486	+
chr3	54915848	54917099	-
chr3	54916004	54944092	+
chr3	54926026	54926552	-
chr3	55051119	55051350	+
chr3	55067852	55068383	+
chr3	55071708	55076340	+
chr3	55078250	55078962	+
chr3	55085315	55085629	+
chr3	55090415	55091157	+
chr3	55092360	55092595	+
chr3	55102252	55102609	+
chr3	55117174	55117904	+
chr3	55135128	55135579	+
chr3	55143196	55143648	+
chr3	55157362	55157713	+
chr3	55270809	55275240	+
chr3	57333608	57334330	-
chr3	57444577	57445422	-
chr3	57446547	57450944	-
chr3	57451881	57455639	-
chr3	57538692	57540572	-
chr3	57539550	57561637	+
chr3	57563765	57660060	+
chr3	57674145	57675265	+
chr3	57676426	57685689	+
chr3	57690403	57691068	+
chr3	57699020	57699867	+
chr3	57766161	57766558	+
chr3	58211363	58212923	-
chr3	58214116	58219183	-
chr3	58217643	58274273	+
chr3	58319940	58329722	-
chr3	58329962	58344921	+
chr3	58346243	58366694	+
chr3	58380149	58380525	-
chr3	58380546	58407606	+
chr3	58408642	58409169	+
chr3	58411132	58411528	+
chr3	58473943	58483418	-
chr3	58484291	58496374	-
chr3	58496069	58500271	+
chr3	58508254	58508549	+
chr3	58916058	58957534	-
chr3	58924109	58924888	+
chr3	59032947	59033344	+
chr3	59116054	59116722	-
chr3	59235715	59236987	+
chr3	60212507	60213394	-
chr3	60212527	60213082	+
chr3	60276503	60276878	-
chr3	60276953	60293837	+
chr3	60298964	60442981	+
chr3	60303546	60305689	-
chr3	60315042	60315261	-
chr3	60801512	60802406	-
chr3	60804757	60806597	-
chr3	60806670	60817139	+
chr3	61165389	61168306	-
chr3	61167005	61188012	+
chr3	61169381	61169618	-
chr3	61199946	61200838	-
chr3	61204458	61205045	-
chr3	61205137	61205796	+
chr3	61211129	61211586	+
chr3	61212992	61213756	-
chr3	61213828	61214507	+
chr3	61219080	61220655	-
chr3	61220170	61220945	+
chr3	62259532	62306869	-
chr3	62308572	62310944	-
chr3	63716674	63717026	-
chr3	63730021	63733352	-
chr3	63741708	63768728	-
chr3	63768793	63769078	+
chr3	63779702	63779983	-
chr3	63780040	63782687	+
chr3	63783780	63805314	+
chr3	63819714	63829586	+
chr3	63840611	63840901	+
chr3	64918243	64920213	+
chr3	64932195	64932934	+
chr3	64942533	64943255	+
chr3	64953215	64953629	+
chr3	64965596	64966994	+
chr3	64992432	64992842	+
chr3	65004281	65006741	+
chr3	65008815	65009307	+
chr3	65157210	65158164	-
chr3	65163596	65169250	-
chr3	65168532	65169022	+
chr3	65170464	65196536	-
chr3	65239085	65239776	+
chr3	65288702	65288969	-
chr3	65290069	65291880	-
chr3	65315106	65316938	-
chr3	65318313	65320021	-
chr3	65321069	65323159	-
chr3	65325182	65326697	-
chr3	65327925	65333419	-
chr3	65331742	65369148	+
chr3	65361806	65362735	-
chr3	65462138	65463734	-
chr3	65462908	65463981	+
chr3	65469174	65470103	-
chr3	65470217	65470826	+
chr3	65487857	65488129	+
chr3	65744206	65762930	-
chr3	65761330	65773502	+
chr3	65777826	65779416	-
chr3	65778524	65779963	+
chr3	66789590	66792445	+
chr3	66794348	66796529	+
chr3	66798108	66799293	+
chr3	66800569	66801651	+
chr3	66803486	66804644	+
chr3	66806088	66807705	+
chr3	66808775	66818976	+
chr3	66821580	66823122	+
chr3	66825733	66830476	+
chr3	66834346	66835436	+
chr3	66836623	66838656	+
chr3	66850286	66851774	+
chr3	66875199	66876580	+
chr3	66886620	66889532	+
chr3	66890860	66895008	+
chr3	66896138	66899923	+
chr3	66907835	66910217	+
chr3	66912359	66912985	+
chr3	66916132	66927407	+
chr3	66928915	66929541	+
chr3	66930591	66931746	+
chr3	66933208	66934867	+
chr3	66935909	66937216	+
chr3	66949227	66953001	+
chr3	66955337	66957704	+
chr3	66967912	66968351	+
chr3	66975169	66980767	+
chr3	66986880	66987267	+
chr3	66990600	66991426	+
chr3	67010849	67013844	+
chr3	67016790	67020355	+
chr3	67022099	67022596	+
chr3	67025078	67030733	+
chr3	67032310	67032971	+
chr3	67035738	67040632	+
chr3	67046495	67053371	+
chr3	67054999	67059341	+
chr3	67061547	67065050	+
chr3	67079195	67079709	+
chr3	67092542	67092916	+
chr3	67096329	67096684	+
chr3	67104576	67105861	+
chr3	67107340	67109384	+
chr3	67110801	67112604	+
chr3	67123944	67128651	+
chr3	67135636	67137851	+
chr3	67138869	67139195	+
chr3	67140494	67145258	+
chr3	67155406	67158057	+
chr3	67160400	67163813	+
chr3	67164946	67169306	+
chr3	67234017	67237637	+
chr3	67239566	67239992	+
chr3	67242005	67246347	+
chr3	67251017	67253728	+
chr3	67255216	67257672	+
chr3	67258868	67259102	+
chr3	67259291	67265405	-
chr3	67260561	67270149	+
chr3	67266762	67267847	-
chr3	67271542	67271906	+
chr3	67275091	67275772	+
chr3	67276869	67277497	+
chr3	67278704	67279330	+
chr3	67280334	67288196	+
chr3	67361237	67361651	+
chr3	67367840	67368541	+
chr3	67386162	67386619	-
chr3	67386654	67410172	+
chr3	68272484	68274909	+
chr3	68276721	68276971	+
chr3	68306515	68307467	+
chr3	68308501	68309125	+
chr3	68310880	68312197	+
chr3	68334742	68335726	+
chr3	68342195	68342792	+
chr3	68360479	68361310	+
chr3	68605479	68606966	+
chr3	68706217	68706568	-
chr3	68808024	68809853	-
chr3	68808874	68843251	+
chr3	68848772	68849018	+
chr3	68857360	68931026	-
chr3	68929887	68934196	+
chr3	68960147	68960557	-
chr3	68960603	68960910	+
chr3	68974831	68975269	-
chr3	69008426	69009674	-
chr3	69009799	69010457	+
chr3	69118191	69120585	-
chr3	69397807	69399482	-
chr3	69401949	69403178	-
chr3	69437752	69438120	-
chr3	69471535	69472755	+
chr3	69473133	69473575	-
chr3	69473780	69474623	+
chr3	69525886	69537940	+
chr3	69539078	69564607	+
chr3	75311487	75361382	-
chr3	75677544	75678748	-
chr3	75680287	75682091	-
chr3	75689945	75690795	-
chr3	75701896	75703355	-
chr3	75708020	75709744	-
chr3	75739818	75740670	-
chr3	75751451	75752299	-
chr3	75756040	75756319	-
chr3	75759547	75760892	-
chr3	75760178	75761169	+
chr3	78861891	78865074	-
chr3	78866434	78867934	-
chr3	78870962	78876181	-
chr3	78878014	78879887	-
chr3	78881072	78881508	-
chr3	78882833	78885690	-
chr3	78887207	78889000	-
chr3	78889743	78897066	-
chr3	78898255	78899163	-
chr3	78902127	78908611	-
chr3	78911014	78917103	-
chr3	78918698	78920385	-
chr3	78921727	78934439	-
chr3	78938018	78942255	-
chr3	78943882	78978153	-
chr3	78979260	78987523	-
chr3	78989134	78990010	-
chr3	78991254	78991726	-
chr3	78992936	79001625	-
chr3	79002498	79004422	-
chr3	79006171	79010771	-
chr3	79012163	79017284	-
chr3	79021253	79023088	-
chr3	79024111	79024348	-
chr3	79026011	79026464	-
chr3	79027558	79029839	-
chr3	79031063	79064587	-
chr3	79041809	79042233	+
chr3	79065621	79092184	-
chr3	79090726	79096509	+
chr3	79248430	79260355	-
chr3	79260455	79308975	-
chr3	79309060	79376429	-
chr3	79332041	79337277	+
chr3	79346757	79347651	+
chr3	79369173	79369543	+
chr3	79372175	79373514	+
