chr	start	end	strand
chr19	5097005	5118286	-
chr19	5186810	5295433	-
chr19	5273162	5273583	+
chr19	5295604	5295997	+
chr19	5357502	5366664	-
chr19	5366498	5374200	+
chr19	5373560	5389583	-
chr19	5388631	5394290	+
chr19	5405636	5408861	-
chr19	5406821	5436436	+
chr19	5419729	5425653	-
chr19	5433086	5433750	-
chr19	5450687	5460833	-
chr19	5457619	5474637	+
chr19	5473283	5473858	-
chr19	5478711	5512875	-
chr19	5479048	5502961	+
chr19	5510781	5525014	+
chr19	5563153	5572925	-
chr19	5567654	5580537	+
chr19	5601330	5610225	-
chr19	5601864	5613692	+
chr19	5622171	5622460	+
chr19	5635892	5637936	-
chr19	5636737	5649772	+
chr19	5644117	5731730	-
chr19	5661215	5663933	+
chr19	5688768	5704417	+
chr19	5724751	5732074	+
chr19	5741997	5762594	+
chr19	5756545	5771421	-
chr19	5771113	5772423	+
chr19	5792913	5794456	-
chr19	5794561	5802018	-
chr19	5797353	5816433	+
chr19	5802060	5802693	-
chr19	5802733	5841894	-
chr19	5841899	5845565	-
chr19	5841958	5854582	+
chr19	5845632	5878042	-
chr19	5875370	5891435	+
chr19	5893670	5924806	-
chr19	5937892	5958609	-
chr19	5945391	5946383	+
chr19	5962713	5964205	-
chr19	5964242	5965718	+
chr19	5987452	6015780	-
chr19	6015250	6021533	+
chr19	6038221	6085600	-
chr19	6046099	6068128	+
chr19	6074117	6078194	+
chr19	6085692	6085951	+
chr19	6112949	6141592	-
chr19	6118040	6119509	+
chr19	6140986	6141809	+
chr19	6164352	6164745	+
chr19	6223916	6236268	-
chr19	6235924	6236477	+
chr19	6241668	6265877	+
chr19	6242128	6242513	-
chr19	6276169	6302938	+
chr19	6297412	6297744	-
chr19	6334255	6341068	-
chr19	6335003	6343336	+
chr19	6348427	6356305	+
chr19	6349003	6364528	-
chr19	6360441	6384690	+
chr19	6393191	6416543	+
chr19	6475050	6475624	-
chr19	6475421	6475683	+
chr19	6897695	6932890	-
chr19	6915158	6916036	+
chr19	6932117	6947529	+
chr19	6942397	6951388	-
chr19	6976872	6996856	-
chr19	6982272	6989033	+
chr19	6996658	6999789	+
chr19	7009304	7016951	-
chr19	7016155	7029106	+
chr19	7023853	7114460	-
chr19	7049096	7075257	+
chr19	7092375	7115693	+
chr19	7131276	7132589	+
chr19	7131737	7132324	-
chr19	7267883	7315606	-
chr19	7280735	7281485	+
chr19	7348062	7416304	-
chr19	7415405	7418797	+
chr19	7425410	7457523	-
chr19	7457618	7457955	+
chr19	7497494	7557749	-
chr19	7557327	7558276	+
chr19	7566203	7569404	-
chr19	7568889	7621764	+
chr19	8093258	8094522	-
chr19	8094103	8111311	+
chr19	8775422	8788753	-
chr19	8786713	8788784	+
chr19	8792773	8797796	-
chr19	8797939	8803078	+
chr19	8809633	8810289	-
chr19	8810291	8852899	+
chr19	8815054	8816189	-
chr19	8823391	8831486	-
chr19	8843454	8894672	-
chr19	8860894	8861236	+
chr19	8872797	8883235	+
chr19	8893498	8924917	+
chr19	8939233	8955426	-
chr19	8946032	8955560	+
chr19	8960275	8963262	-
chr19	8963375	9059297	+
chr19	8994052	8995130	-
chr19	9001902	9004004	-
chr19	9038815	9041368	-
chr19	9056738	9058880	-
chr19	9062994	9067450	-
chr19	9063745	9165491	+
chr19	9097213	9097794	-
chr19	9127107	9127626	-
chr19	9132252	9135257	-
chr19	9145517	9151633	-
chr19	9358029	9358991	+
chr19	9938026	9992900	-
chr19	9973235	9976816	+
chr19	9986115	9996359	+
chr19	10001518	10019937	-
chr19	10004934	10007008	+
chr19	10011236	10018291	+
chr19	10025921	10030410	-
chr19	10027226	10035681	+
chr19	10039875	10040685	-
chr19	10040799	10041081	+
chr19	10045469	10067680	-
chr19	10049734	10056980	+
chr19	10057188	10062379	+
chr19	10062388	10063015	+
chr19	10067713	10069424	+
chr19	10092519	10100078	-
chr19	10092755	10140564	+
chr19	10256893	10258012	-
chr19	10257461	10286716	+
chr19	10271571	10379394	-
chr19	10352556	10355251	+
chr19	10364735	10374451	+
chr19	10563714	10600248	-
chr19	10572218	10572456	+
chr19	10599808	10631002	+
chr19	10629161	10630263	-
chr19	10641359	10651900	-
chr19	10651642	10709261	+
chr19	10676873	10679944	-
chr19	10762354	10763417	-
chr19	10763233	10799600	+
chr19	10893006	10893233	-
chr19	10905774	10908151	-
chr19	10914288	10938272	+
chr19	10915401	10920057	-
chr19	10930765	10933269	-
chr19	10937276	10956238	-
chr19	10956271	10959862	+
chr19	10969718	10984912	+
chr19	11014966	11023757	-
chr19	11022848	11027123	+
chr19	11119742	11120274	+
chr19	11135380	11155614	-
chr19	11166766	11168567	+
chr19	11195642	11196959	+
chr19	11318957	11319585	+
chr19	11338283	11338606	+
chr19	11340769	11341600	-
chr19	11367380	11368057	-
chr19	11367553	11368136	+
chr19	11373110	11410634	-
chr19	11396155	11396587	+
chr19	11410765	11411158	+
chr19	11525577	11525977	-
chr19	11543475	11564201	+
chr19	11654445	11667514	-
chr19	11674292	11679342	-
chr19	11840814	11893342	-
chr19	11841121	11854498	+
chr19	11883145	11883380	+
chr19	11892549	11907747	+
chr19	11969630	11987545	-
chr19	11986216	12024844	+
chr19	12038808	12039763	-
chr19	12040318	12072286	+
chr19	12076716	12091206	+
chr19	12079886	12087873	-
chr19	12097551	12111026	+
chr19	12098671	12101111	-
chr19	12507806	12520234	+
chr19	12508402	12520370	-
chr19	12530899	12576442	-
chr19	12532015	12535214	+
chr19	12535233	12543440	+
chr19	12543444	12555388	+
chr19	12576301	12577142	+
chr19	12592575	12592930	+
chr19	12641615	12649767	-
chr19	12645633	12674330	+
chr19	12659375	12659863	-
chr19	12832062	12875700	-
chr19	12869343	12926243	+
chr19	12980392	12980865	+
chr19	13129229	13129604	+
chr19	14513800	14672599	-
chr19	14671267	14675026	+
chr19	14709981	14710746	+
chr19	15889526	15889856	-
chr19	15889925	15890378	+
chr19	15902667	15903741	-
chr19	16055328	16059484	-
chr19	16088634	16090860	+
chr19	16089475	16090331	-
chr19	16103529	16104177	-
chr19	16121677	16125569	+
chr19	16138613	16138924	+
chr19	16158482	16161134	-
chr19	16158795	16181551	+
chr19	16196171	16196506	-
chr19	16204563	16207066	-
chr19	16207153	16477013	+
chr19	16680278	16856309	-
chr19	16855684	16856716	+
chr19	17240167	17240976	-
chr19	17338803	17339989	+
chr19	17350245	17350517	-
chr19	17393317	17435844	-
chr19	17408491	17410390	+
chr19	17434279	17436435	+
chr19	17468531	17478024	+
chr19	18639288	18706335	-
chr19	18705162	18733001	+
chr19	18721038	18721474	-
chr19	18737551	18795171	+
chr19	18744796	18745106	-
chr19	18786457	18787578	-
chr19	20445020	20468164	-
chr19	20464039	20469117	+
chr19	20483956	20484456	-
chr19	20484278	20484636	+
chr19	20653527	20654124	+
chr19	21106537	21107147	+
chr19	21110644	21111147	-
chr19	21111157	21112051	+
chr19	21179124	21179598	+
chr19	21201425	21201988	-
chr19	21202073	21202648	+
chr19	21218910	21219298	-
chr19	21344369	21348879	-
chr19	21346740	21369285	+
chr19	21458340	21547125	-
chr19	21653857	21727431	-
chr19	21727739	21771232	+
chr19	21787769	21789066	-
chr19	21787967	21804285	+
chr19	21811360	21812514	-
chr19	21851281	21938950	+
chr19	21851988	21852726	-
chr19	21969678	21970128	-
chr19	22016191	22021145	-
chr19	22926419	22926663	+
chr19	22990919	22991851	+
chr19	22990953	22991327	-
chr19	23077848	23078705	-
chr19	23131359	23131940	-
chr19	23131642	23132320	+
chr19	23208171	23217381	-
chr19	23208661	23250906	+
chr19	23250886	23348354	-
chr19	23371206	23526711	-
chr19	23521130	23533203	+
chr19	23540987	23541682	-
chr19	23542088	23542424	+
chr19	23563622	23567090	-
chr19	23750435	23750966	+
chr19	23760995	23761839	-
chr19	23761909	23771743	+
chr19	23776871	23810116	+
chr19	23832893	24025767	+
chr19	23832929	23834205	-
chr19	24166151	24210995	-
chr19	24215982	24253433	-
chr19	24241211	24242749	+
chr19	24248701	24250906	+
chr19	24354840	24355444	+
chr19	24546708	24551996	-
chr19	24551565	24556535	+
chr19	24777716	24782644	-
chr19	24778379	24783525	+
chr19	24794599	24798472	-
chr19	24994128	24994754	-
chr19	25001102	25036114	-
chr19	25040086	25041080	+
chr19	25041072	25041603	-
chr19	25063069	25064862	-
chr19	25066915	25282714	+
chr19	25072790	25074764	-
chr19	26678717	26681830	-
chr19	26679628	26862422	+
chr19	27446532	27476336	-
chr19	27483393	27504314	-
chr19	27504452	27509295	+
chr19	28051924	28086149	-
chr19	28085718	28088111	+
chr19	29038407	29048021	+
chr19	29064098	29070256	-
chr19	29064844	29111519	+
chr19	29085106	29122455	-
chr19	29138581	29142841	+
chr19	29138712	29141640	-
chr19	29321415	29325997	-
chr19	29326399	29395057	+
chr19	29394081	29399842	-
chr19	29420690	29444668	-
chr19	29436472	29436903	+
chr19	29440932	29467525	+
chr19	29535347	29596726	-
chr19	29537390	29538414	+
chr19	29550738	29554116	+
chr19	29559356	29566409	+
chr19	29571281	29576203	+
chr19	29596802	29701462	+
chr19	29777856	29887488	-
chr19	29879739	29887952	+
chr19	30103508	30104850	-
chr19	30104962	30175761	+
chr19	30170401	30170917	-
chr19	30199404	30200307	-
chr19	30199999	30200580	+
chr19	30855548	30855870	+
chr19	31156757	31157249	-
chr19	31157386	31164810	+
chr19	31307811	31308327	-
chr19	32025511	32025832	+
chr19	32177041	32182712	-
chr19	32188219	32279036	-
chr19	32284039	32464210	-
chr19	32346151	32346766	+
chr19	32461097	32468673	+
chr19	32559105	32560975	-
chr19	32560379	32594649	+
chr19	32669910	32670686	-
chr19	32670206	32743766	+
chr19	32726907	32787267	-
chr19	32786860	32787492	+
chr19	32826963	32831869	-
chr19	32830528	32913701	+
chr19	33464621	33466809	-
chr19	33466252	33480447	+
chr19	33663642	33664273	-
chr19	34155158	34161932	+
chr19	34266738	34318332	+
chr19	34314008	34329377	-
chr19	34323289	34323505	+
chr19	34336573	34337170	-
chr19	34336993	34337906	+
chr19	34344258	34344789	-
chr19	34345246	34345486	+
chr19	34358344	34358581	+
chr19	34564015	34601967	-
chr19	34590740	34602452	+
chr19	34657483	34657820	-
chr19	34680914	34682228	-
chr19	34714561	34715279	-
chr19	34921088	34921474	+
chr19	34952342	34952925	-
chr19	34952608	34953027	+
chr19	34996257	34996745	-
chr19	36157529	36183658	+
chr19	36421949	36424061	-
chr19	36422719	36540492	+
chr19	36626668	36628910	-
chr19	36907840	36908689	-
chr19	36908710	36978619	+
chr19	36990620	37001092	-
chr19	36993116	36994612	+
chr19	37000293	37093327	+
chr19	37081990	37250547	-
chr19	37122717	37123825	+
chr19	37134417	37135290	+
chr19	37152755	37153721	+
chr19	37281199	37303482	+
chr19	37338488	37373166	-
chr19	37378203	37430875	-
chr19	37444499	37450806	-
chr19	37444576	37445366	+
chr19	37502075	37511078	-
chr19	37509208	37520461	+
chr19	37522728	37522941	-
chr19	37569376	37570310	-
chr19	37570009	37571084	+
chr19	37624898	37691135	+
chr19	37699643	37710408	+
chr19	37715397	37765002	+
chr19	37884422	37884957	+
chr19	37967305	38118106	-
chr19	38063354	38063750	+
chr19	38086784	38102096	+
chr19	38115399	38118726	+
chr19	38249152	38298664	-
chr19	38298738	38298993	+
chr19	38860110	38893728	-
chr19	38893782	38894505	+
chr19	38910534	38911037	-
chr19	38911096	39010025	+
chr19	39001470	39005376	-
chr19	40659629	40691456	-
chr19	40663083	40664612	+
chr19	40702577	40715447	-
chr19	40703687	40706635	+
chr19	40712406	40715837	+
chr19	40732561	40740427	-
chr19	40734115	40820065	+
chr19	40753030	40753559	-
chr19	40904393	40907062	-
chr19	40905739	40927575	+
chr19	40947023	40948001	-
chr19	40948046	40948554	+
chr19	40968030	40969638	-
chr19	40969155	40997856	+
chr19	40997193	41073062	-
chr19	41067850	41074307	+
chr19	41281490	41459623	-
chr19	41337798	41339816	+
chr19	41395989	41396607	+
chr19	41406346	41423930	+
chr19	41476825	41477228	-
chr19	41477023	41477696	+
chr19	41548774	41549449	-
chr19	41549542	41550008	+
chr19	41555723	41557335	-
chr19	41556763	41674866	+
chr19	41815469	41851442	-
chr19	41846628	41852229	+
chr19	41871520	41876537	-
chr19	41969042	41970694	-
chr19	41970744	41971767	+
chr19	41985465	42057433	-
chr19	41986497	41997948	+
chr19	42007342	42025412	+
chr19	42055071	42120202	+
chr19	42072820	42075562	-
chr19	42079905	42080174	-
chr19	42091889	42092487	-
chr19	42153981	42165881	-
chr19	42163723	42205852	+
chr19	42219617	42222947	-
chr19	42221907	42227990	+
chr19	42245057	42273249	+
chr19	42590142	42677158	+
chr19	42592772	42594435	-
chr19	42810557	42813018	-
chr19	42822524	42854454	-
chr19	42827111	42828837	+
chr19	42854192	42854867	+
chr19	43569710	43599753	-
chr19	43586751	43587519	+
chr19	43595068	43600020	+
chr19	43729051	43749878	-
chr19	43749630	43754303	+
chr19	43763574	43764066	-
chr19	43764142	43813627	+
chr19	43785462	43786308	-
chr19	43805965	43827969	-
chr19	43827150	43846851	+
chr19	43875954	43876361	-
chr19	43915461	43936017	-
chr19	43940227	44014701	-
chr19	44040085	44040700	+
chr19	44040197	44040413	-
chr19	44104243	44220934	-
chr19	44143867	44144658	+
chr19	44182014	44182739	+
chr19	44220981	44221258	+
chr19	44322306	44322637	-
chr19	44338753	44342025	-
chr19	44339023	44342293	+
chr19	44359047	44359554	+
chr19	44362524	44369321	-
chr19	44367630	44395288	+
chr19	44388963	44389523	-
chr19	44462120	44463074	-
chr19	44463217	44463783	+
chr19	44468940	44474685	-
chr19	44617686	44629922	-
chr19	44637337	44659561	+
chr19	45004682	45006059	-
chr19	45004723	45062368	+
chr19	45073379	45081660	-
chr19	45080149	45103761	+
chr19	45121853	45122735	-
chr19	45122287	45134297	+
chr19	45131848	45132860	-
chr19	45140243	45154244	-
chr19	45149738	45150310	+
chr19	45251041	45251494	+
chr19	45438240	45527575	+
chr19	45532643	45610055	+
chr19	45635185	45666731	+
chr19	45649385	45735011	-
chr19	45734260	45738460	+
chr19	45818056	45858267	-
chr19	45857419	45858660	+
chr19	45865035	45865255	-
chr19	45865217	45865572	+
chr19	45886085	46077891	-
chr19	46072819	46085040	+
chr19	46102901	46120268	-
chr19	46114267	46115005	+
chr19	46119509	46122574	+
chr19	46130678	46162168	+
chr19	46130741	46131579	-
chr19	46227016	46362528	+
chr19	46374626	46380561	-
chr19	46378806	46391040	+
chr19	46402070	46423489	-
chr19	46402676	46407751	+
chr19	46413286	46451713	+
chr19	46430860	46432536	-
chr19	46444176	46471234	-
chr19	46469845	46496636	+
chr19	46500636	46568598	+
chr19	46542006	46558402	-
chr19	46569724	46581064	-
chr19	46574510	46603725	+
chr19	46585396	46585838	-
chr19	46596056	46626183	-
chr19	46647881	46653461	+
chr19	46669138	46739649	+
chr19	46673063	46673286	-
chr19	46763164	46764649	-
chr19	46764401	46806299	+
chr19	46811198	46816581	+
chr19	46950714	47036851	-
chr19	47043441	47044932	-
chr19	47044376	47044747	+
chr19	47053259	47054087	-
chr19	47053594	47054393	+
chr19	47058545	47062872	-
chr19	47059431	47063076	+
chr19	47138707	47142156	-
chr19	47142221	47161133	+
chr19	47153559	47165159	-
chr19	47165232	47213263	+
chr19	47190426	47212785	-
chr19	47332655	47345955	-
chr19	47571668	47613381	-
chr19	47582486	47586973	+
chr19	47601403	47601637	+
chr19	47611646	47612225	+
chr19	47653048	47654849	-
chr19	47653757	47670638	+
chr19	47677346	47728414	+
chr19	47804711	47806056	-
chr19	47806223	47825846	+
chr19	47929516	47941070	+
chr19	47938812	47940174	-
chr19	47962018	47994313	-
chr19	47993201	47994527	+
chr19	51216956	51217288	-
chr19	53007224	53113138	-
chr19	53113287	53113566	+
chr19	53203171	53203448	+
chr19	53214974	53332758	+
chr19	53215754	53216837	-
chr19	53339987	53340296	-
chr19	53347840	53348710	-
chr19	53348150	53364617	+
chr19	53377914	53378192	+
chr19	53383889	53393123	-
chr19	53384986	53460580	+
chr19	53445566	53465125	-
chr19	53465127	53474130	+
chr19	53515570	53539277	-
chr19	53551060	53551458	-
chr19	53602576	53603515	-
chr19	53603592	53619580	+
chr19	53672011	53674502	-
chr19	53674886	53726624	+
chr19	53875385	53875826	+
chr19	53976998	53977658	-
chr19	53977429	54012766	+
chr19	53996015	54018947	-
chr19	54018537	54117200	+
chr19	55138583	55177438	-
chr19	55173997	55177127	+
chr19	55327610	55328829	-
chr19	55327693	55376905	+
chr19	55358910	55390517	-
chr19	55390770	55717464	+
chr19	55723666	55723984	-
chr19	55775296	55775909	+
chr19	55814016	55818074	-
chr19	55815171	55850368	+
chr19	55882721	55976601	+
chr19	55986866	56009456	+
chr19	56470878	56472492	-
chr19	56471719	56484861	+
chr19	56491556	56520745	+
chr19	56605668	56623304	-
chr19	56622858	56681795	+
chr19	56830433	56830754	-
chr19	56848665	56896703	-
chr19	56849116	56849352	+
chr19	56896839	56897167	+
chr19	57347895	57348207	+
chr19	57425353	57436239	-
chr19	57433112	57469214	+
chr19	57684434	57685156	-
chr19	58137258	58140654	+
chr19	58138813	58140000	-
chr19	58206719	58207828	+
chr19	59017002	59017844	-
chr19	59029180	59150481	-
chr19	59149003	59170011	+
chr19	59336600	59420294	-
chr19	59420375	59424324	+
chr19	59953345	59974659	-
chr19	59990766	60019559	-
chr19	60252780	60302604	-
chr19	60588476	60657766	-
chr19	60656070	60698146	+
chr19	60673818	60674283	-
chr19	60832367	60866986	-
chr19	60866574	60868423	+
chr19	60887176	60887903	-
chr19	60887472	60919565	+
chr19	60936962	60950460	-
chr19	60937411	60937817	+
chr19	60950536	60950790	+
chr19	60962968	60966075	-
chr19	60965596	61001179	+
chr19	61008547	61051810	+
chr19	61015737	61015993	-
chr19	61021292	61022762	-
chr19	61057705	61180548	+
chr19	61104589	61104845	-
chr19	61178204	61216721	-
chr19	61216786	61216987	+
chr19	61275511	61276308	+
chr19	61296013	61307649	-
chr19	61300366	61304170	+
chr19	61320550	61320761	-
chr19	61320831	61321234	+
chr19	61341231	61342428	-
chr19	61341501	61341910	+
chr2	3143641	3145071	+
chr2	3200799	3201097	-
chr2	3201480	3250586	+
chr2	3240850	3249902	-
chr2	3336445	3336972	+
chr2	3340398	3341287	-
chr2	3341378	3393169	+
chr2	3404647	3430077	-
chr2	3430312	3431430	+
chr2	3630735	3714139	+
chr2	3668088	3669660	-
chr2	4310471	4539160	+
chr2	4311362	4312991	-
chr2	4330382	4330982	-
chr2	4474343	4480877	-
chr2	4540812	4573181	-
chr2	4798471	4803158	-
chr2	4802540	4832900	+
chr2	4838227	4840267	-
chr2	4838782	4865629	+
chr2	4910053	4910364	-
chr2	4932694	4985140	-
chr2	4933950	4934254	+
chr2	5207137	5250716	-
chr2	5255902	5475369	-
chr2	5482479	5604747	-
chr2	5612163	5635598	-
chr2	5634577	5636792	+
chr2	5712586	5768279	-
chr2	5765499	5768097	+
chr2	5772075	5785624	+
chr2	5785203	5816448	-
chr2	5790101	5795546	+
chr2	5864508	5872840	-
chr2	5872515	5981669	+
chr2	6100471	6100855	-
chr2	6122082	6134359	-
chr2	6130752	6134953	+
chr2	6184676	6188762	-
chr2	6188876	6189519	+
chr2	6243119	6243730	-
chr2	6243817	6376860	+
chr2	6392508	6409554	+
chr2	6392575	6393000	-
chr2	6454382	6644841	-
chr2	6642166	6645028	+
chr2	6816541	6817513	-
chr2	9833131	10002095	-
chr2	9970342	9984076	+
chr2	10002196	10021292	+
chr2	11227451	11255064	-
chr2	11254298	11256112	+
chr2	11296630	11297469	+
chr2	11350668	11351178	-
chr2	11351605	11351913	+
chr2	11387649	11475565	-
chr2	11423153	11424992	+
chr2	11457257	11458361	+
chr2	11474981	11476168	+
chr2	11502466	11524862	-
chr2	11626924	11657519	+
chr2	11656507	11700070	-
chr2	11661594	11661929	+
chr2	11699370	11720320	+
chr2	12258585	12341101	-
chr2	12341148	12341806	+
chr2	12361330	12363198	+
chr2	12990085	13193002	-
chr2	13193176	13203975	+
chr2	13450714	13466317	-
chr2	13459606	13460681	+
chr2	13465622	13466992	+
chr2	13477715	13497622	-
chr2	13479020	13481497	+
chr2	13493905	13508091	+
chr2	13800385	13800719	+
chr2	13977687	13978330	+
chr2	13993769	13996513	-
chr2	13995062	14001252	+
chr2	14008498	14040435	+
chr2	14047305	14094696	+
chr2	14128165	14128552	-
chr2	14150399	14203638	+
chr2	14210598	14219764	+
chr2	14224173	14266538	+
chr2	14965358	14970953	-
chr2	14971016	14971765	+
chr2	14975222	14976730	-
chr2	14976898	15012441	+
chr2	17976161	17986901	-
chr2	17978533	17980036	+
chr2	17985518	18140746	+
chr2	18109557	18178354	-
chr2	18182373	18314449	-
chr2	18314506	18315080	+
chr2	18528993	18531429	+
chr2	18529214	18530968	-
chr2	18592067	18599050	-
chr2	18593641	18609838	+
chr2	18615155	18616251	-
chr2	18615601	18617905	+
chr2	18682162	18689072	-
chr2	18687429	18690489	+
chr2	18743074	18743688	-
chr2	18743522	18744019	+
chr2	18754553	18919800	-
chr2	18819073	18820206	+
chr2	18825721	18825978	+
chr2	18845023	18846584	+
chr2	18919461	18928071	+
chr2	19197799	19198031	-
chr2	19222151	19231906	+
chr2	19265656	19266133	-
chr2	19293269	19319568	+
chr2	19293401	19293727	-
chr2	19475424	19475888	-
chr2	19573340	19580187	-
chr2	19579354	19587028	+
chr2	20764576	20891241	-
chr2	20821471	20821838	+
chr2	20890148	20893668	+
chr2	21127359	21137980	+
chr2	22599312	22603804	-
chr2	22599600	22605690	+
chr2	22622167	22630459	-
chr2	22629162	22735837	+
chr2	22745418	22751089	-
chr2	22750878	22779150	+
chr2	22778375	22897052	-
chr2	22784138	22797372	+
chr2	22894786	22898650	+
chr2	22903707	22908263	-
chr2	22904166	22908881	+
chr2	22922859	22924546	-
chr2	22923315	22983710	+
chr2	23011271	23011971	-
chr2	23011602	23063329	+
chr2	23090903	23091202	+
chr2	23338494	23427642	-
chr2	23427236	23428109	+
chr2	23886671	23888446	-
chr2	23892684	23904384	-
chr2	23904008	23904538	+
chr2	24167062	24167294	-
chr2	24190692	24191008	-
chr2	24197266	24210084	+
chr2	24222753	24223010	-
chr2	24234006	24270139	+
chr2	24241838	24243531	-
chr2	24631465	24631891	-
chr2	24633189	24633482	+
chr2	24641325	24790733	-
chr2	24774433	24775709	+
chr2	24802503	24924400	+
chr2	24826054	24832782	-
chr2	25044397	25066952	-
chr2	25049255	25053202	+
chr2	25066328	25067176	+
chr2	25075432	25080203	-
chr2	25079836	25081689	+
chr2	25096174	25110940	-
chr2	25110957	25144077	+
chr2	25117230	25117954	-
chr2	25122932	25127959	-
chr2	25182554	25188125	-
chr2	25188257	25216391	+
chr2	25205492	25222082	-
chr2	25220872	25225888	+
chr2	25278314	25279740	+
chr2	25284222	25306009	+
chr2	25310018	25316599	-
chr2	25316674	25317028	+
chr2	25351801	25356198	-
chr2	25356335	25363744	+
chr2	25368879	25402431	-
chr2	25402685	25403141	+
chr2	25411436	25413296	-
chr2	25413378	25431195	+
chr2	25423496	25431071	-
chr2	25436351	25464000	-
chr2	25443566	25443905	+
chr2	25463383	25464668	+
chr2	25473782	25480795	-
chr2	25476938	25477715	+
chr2	25562313	25563465	+
chr2	25772044	25838823	-
chr2	25848273	25877246	-
chr2	25908860	25996066	-
chr2	25988612	25990795	+
chr2	26063953	26092915	-
chr2	26171118	26171635	+
chr2	26201320	26300720	-
chr2	26215682	26219966	+
chr2	26236230	26257599	+
chr2	26301121	26320096	+
chr2	26310574	26363088	-
chr2	26330776	26331309	+
chr2	26348652	26349355	+
chr2	26359415	26360422	+
chr2	26390002	26390295	-
chr2	26390363	26390609	+
chr2	26444724	26459935	-
chr2	26459486	26461656	+
chr2	26487292	26496321	-
chr2	26495852	26496379	+
chr2	26506837	26513019	-
chr2	26512965	26514269	+
chr2	26734039	26790974	-
chr2	26758476	26779300	+
chr2	26789187	26790913	+
chr2	26795590	26824987	-
chr2	26819958	26820696	+
chr2	26829021	26829534	-
chr2	26829610	26830146	+
chr2	26864896	26865364	-
chr2	26865434	26884365	+
chr2	26872765	26883462	-
chr2	26976786	26977000	+
chr2	27111003	27282560	-
chr2	27182743	27183239	+
chr2	27297642	27331195	-
chr2	27330770	27331915	+
chr2	27351828	27352231	-
chr2	27359013	27370645	-
chr2	27359323	27360655	+
chr2	27370347	27399983	+
chr2	27532709	27623977	+
chr2	27569098	27572161	-
chr2	27582884	27583607	-
chr2	27742178	27742499	+
chr2	27887809	27888161	+
chr2	27892629	27895064	+
chr2	28097632	28097917	-
chr2	28257439	28258028	+
chr2	28323582	28330242	+
chr2	28379935	28381300	-
chr2	28388974	28412895	+
chr2	28395249	28395484	-
chr2	28495555	28496741	-
chr2	28496751	28674641	+
chr2	28535364	28537369	-
chr2	28545860	28555634	-
chr2	28672549	28697352	-
chr2	28695932	28770814	+
chr2	28907661	28908529	-
chr2	28915778	28945120	+
chr2	28979929	28981121	-
chr2	28980660	29039505	+
chr2	29202338	29254219	+
chr2	29268157	29296456	+
chr2	29327464	29384470	+
chr2	29475362	29601980	+
chr2	29594579	29595085	-
chr2	29622648	29643723	-
chr2	29651174	29676399	+
chr2	29675656	29683409	-
chr2	29682734	29708043	+
chr2	29724671	29740168	+
chr2	29724818	29725796	-
chr2	29744432	29889243	+
chr2	29744469	29745887	-
chr2	29790441	29790872	-
chr2	29819655	29821007	-
chr2	29904513	29905063	+
chr2	29913858	29922415	-
chr2	29917888	29933964	+
chr2	29938889	29939825	-
chr2	29939309	29939961	+
chr2	29943997	29980021	-
chr2	29949369	29952947	+
chr2	29980084	29980686	+
chr2	29988272	29990568	-
chr2	29988796	30011208	+
chr2	30026720	30033969	-
chr2	30026982	30029542	+
chr2	30061072	30061348	-
chr2	30092061	30130128	+
chr2	30092680	30093058	-
chr2	30134132	30141871	-
chr2	30134150	30205593	+
chr2	30192142	30214772	-
chr2	30235048	30263407	+
chr2	30236916	30272538	-
chr2	30271127	30328577	+
chr2	30296803	30297429	-
chr2	30325865	30329743	-
chr2	30389719	30390138	-
chr2	30449860	30450449	-
chr2	30491253	30491968	-
chr2	30492035	30497077	+
chr2	30512780	30514565	-
chr2	30513354	30514824	+
chr2	30546007	30550521	+
chr2	30555516	30556060	+
chr2	30562953	30574653	-
chr2	30563029	30568295	+
chr2	30572998	30580870	+
chr2	30627170	30628385	-
chr2	30627670	30645476	+
chr2	30639911	30640250	-
chr2	30663452	30683291	+
chr2	30676774	30683817	-
chr2	30744359	30747229	-
chr2	30758718	30785163	-
chr2	30780961	30798402	+
chr2	30797350	30798415	-
chr2	30808199	30837464	-
chr2	30808478	30816618	+
chr2	30878805	31007830	-
chr2	31007836	31081693	+
chr2	31094475	31094822	-
chr2	31094909	31095158	+
chr2	31111743	31112216	-
chr2	31426736	31428142	-
chr2	31428255	31475618	+
chr2	31526235	31669749	+
chr2	31829041	31829822	-
chr2	31829948	31910959	+
chr2	31916768	31940169	-
chr2	31934273	31946072	+
chr2	31992727	31995994	-
chr2	32007223	32101629	+
chr2	32089151	32092080	-
chr2	32105901	32115617	-
chr2	32106132	32110531	+
chr2	32115624	32116247	+
chr2	32131525	32143610	-
chr2	32143835	32167441	+
chr2	32163994	32165088	-
chr2	32198255	32198684	-
chr2	32198796	32199379	+
chr2	32215132	32219129	-
chr2	32217287	32240857	+
chr2	32231256	32237451	-
chr2	32247376	32252200	-
chr2	32251162	32260802	+
chr2	32264110	32307989	-
chr2	32279202	32279634	+
chr2	32303496	32315624	+
chr2	32389846	32390599	-
chr2	32390087	32432284	+
chr2	32440400	32445931	-
chr2	32441085	32479869	+
chr2	32454612	32464275	-
chr2	32502107	32539400	+
chr2	32536548	32549691	-
chr2	32549793	32550028	+
chr2	32556867	32577764	-
chr2	32566857	32621284	+
chr2	32631286	32642936	+
