chr	start	end	strand
chr3	116126533	116127110	+
chr3	116127671	116128009	-
chr3	116186861	116188669	-
chr3	116189492	116191767	-
chr3	116191856	116211094	-
chr3	116216036	116252744	+
chr3	116254834	116255448	+
chr3	116265913	116276004	+
chr3	116273622	116273986	-
chr3	116276082	116276627	-
chr3	116277860	116284101	-
chr3	116284186	116286045	+
chr3	116284231	116297796	-
chr3	116287923	116288428	+
chr3	116297897	116332425	+
chr3	116329090	116334030	-
chr3	116334036	116365633	-
chr3	116334495	116335117	+
chr3	116335887	116337420	+
chr3	116338677	116339229	+
chr3	116365247	116365826	+
chr3	116365634	116373705	-
chr3	116373706	116415176	-
chr3	116415218	116415956	+
chr3	116419834	116420730	+
chr3	116440903	116442911	-
chr3	116442918	116511118	-
chr3	116511164	116515806	+
chr3	116511185	116511727	-
chr3	116538464	116539057	-
chr3	116546729	116547877	-
chr3	116548041	116549253	+
chr3	116550175	116552041	-
chr3	116551273	116553038	+
chr3	116559987	116561046	-
chr3	116560809	116561598	+
chr3	116563140	116565087	-
chr3	116563490	116606693	+
chr3	116565395	116566598	-
chr3	116567166	116568532	-
chr3	116606694	116615268	+
chr3	117479146	117479996	-
chr3	117480508	117483674	-
chr3	117484514	117571855	-
chr3	117489582	117489597	+
chr3	117571940	117572861	+
chr3	117572917	117574305	+
chr3	119407491	119408257	-
chr3	119413274	119421382	-
chr3	119421640	119486267	-
chr3	119485587	119485906	+
chr3	120864662	120874661	-
chr3	120952700	120952944	-
chr3	120993623	120994595	-
chr3	120994732	121064933	+
chr3	121065239	121065983	+
chr3	121069200	121070815	+
chr3	121073236	121073445	-
chr3	121073399	121074206	+
chr3	121076323	121076768	+
chr3	121080354	121081757	+
chr3	121084575	121085884	+
chr3	121092101	121092326	+
chr3	121160571	121161077	+
chr3	121164199	121164838	+
chr3	121247986	121248350	+
chr3	121249843	121251116	-
chr3	121273593	121274555	-
chr3	121274607	121275213	+
chr3	121279083	121280387	-
chr3	121280086	121281086	+
chr3	121299768	121300813	-
chr3	121300360	121301267	+
chr3	121303634	121304015	+
chr3	121304753	121306714	+
chr3	121305342	121305978	-
chr3	121319431	121320246	-
chr3	121333012	121333804	-
chr3	121333806	121334255	+
chr3	121421281	121421843	-
chr3	121424724	121426671	-
chr3	121426442	121437974	+
chr3	121448229	121448843	-
chr3	121456753	121457272	-
chr3	121457749	121461618	-
chr3	121461827	121518173	-
chr3	121517913	121519370	+
chr3	121518210	121518435	-
chr3	121544029	121544598	-
chr3	121656250	121719069	+
chr3	121670068	121670631	-
chr3	121721455	121722500	+
chr3	121723853	121724364	+
chr3	121725465	121725793	+
chr3	121946620	121946895	+
chr3	121947273	121948635	-
chr3	121948495	121969509	+
chr3	121969573	121976256	+
chr3	121976365	121977105	-
chr3	121977325	121988209	+
chr3	121988216	121990533	+
chr3	121993364	121994064	-
chr3	121995480	121996209	-
chr3	121996240	122005322	+
chr3	122042826	122043524	-
chr3	122043264	122044497	+
chr3	122046348	122047235	+
chr3	122051024	122052318	-
chr3	122051771	122052876	+
chr3	122074335	122075783	-
chr3	122075082	122076859	+
chr3	122078245	122078559	-
chr3	122079884	122082231	-
chr3	122080534	122080974	+
chr3	122081782	122082382	+
chr3	122093898	122094954	-
chr3	122096534	122097112	-
chr3	122103236	122104263	-
chr3	122106262	122106529	-
chr3	122109846	122111814	-
chr3	122111837	122113124	+
chr3	122121970	122123630	-
chr3	122122690	122233118	+
chr3	122233121	122238175	+
chr3	122233961	122234770	-
chr3	122238249	122239031	-
chr3	122238728	122240675	+
chr3	122239879	122240285	-
chr3	122241657	122322593	-
chr3	122242364	122243739	+
chr3	122244574	122245789	+
chr3	122246468	122247002	+
chr3	122322738	122323837	+
chr3	122432330	122433118	-
chr3	122617374	122627062	-
chr3	122627314	122629163	+
chr3	122628837	122630478	-
chr3	122629299	122630828	+
chr3	122633010	122633943	+
chr3	122633342	122633856	-
chr3	122634529	122636365	-
chr3	122634694	122635073	+
chr3	122636506	122687410	-
chr3	122687572	122689894	+
chr3	122969374	122970842	-
chr3	122970401	123068559	+
chr3	123062410	123069915	-
chr3	123068564	123069233	+
chr3	123070526	123075178	+
chr3	123071208	123088923	-
chr3	123088661	123089474	+
chr3	123205333	123207602	-
chr3	123207678	123210464	-
chr3	123210465	123211260	-
chr3	123211428	123212508	+
chr3	123212563	123213424	+
chr3	126298516	126300233	-
chr3	126299176	126299880	+
chr3	126299881	126547832	+
chr3	126532273	126532817	-
chr3	126533470	126534502	-
chr3	126548037	126554507	+
chr3	127022325	127022784	-
chr3	127023392	127023734	+
chr3	127023624	127024176	-
chr3	127057782	127058347	-
chr3	127111591	127111952	-
chr3	127237581	127238816	-
chr3	127239600	127256266	-
chr3	127255952	127256284	+
chr3	127256419	127320957	+
chr3	127321950	127322886	+
chr3	127323535	127324276	+
chr3	127355119	127357137	-
chr3	127357635	127373215	-
chr3	127373223	127483471	-
chr3	127483004	127483886	+
chr3	127487423	127493925	-
chr3	127492802	127501359	+
chr3	127501360	127509372	+
chr3	127507153	127510159	-
chr3	127510176	127540373	-
chr3	127540489	127541903	+
chr3	127556376	127572551	-
chr3	127572585	127599246	-
chr3	127597123	127598897	+
chr3	127616100	127617309	-
chr3	127616941	127617966	+
chr3	127625985	127626333	-
chr3	127634786	127635528	-
chr3	127650686	127651413	-
chr3	127651447	127655923	+
chr3	129213700	129213775	+
chr3	129235293	129341402	+
chr3	129235847	129237351	-
chr3	129238129	129239234	-
chr3	129415049	129428293	-
chr3	129428056	129428529	+
chr3	129521892	129525406	-
chr3	129525597	129527519	-
chr3	129527809	129534314	-
chr3	129534088	129534536	+
chr3	129599308	129599973	+
chr3	129602062	129602732	+
chr3	129604070	129605091	-
chr3	129604342	129617020	+
chr3	129605934	129617802	-
chr3	129617861	129673060	-
chr3	129618538	129619025	+
chr3	129672156	129673909	+
chr3	129673151	129673852	-
chr3	129680819	129686076	-
chr3	129686079	129763638	-
chr3	129763627	129764647	+
chr3	129763836	129764055	-
chr3	130393896	130394780	+
chr3	130394166	130395099	-
chr3	130396137	130398816	-
chr3	130398817	130412351	-
chr3	130425319	130429728	-
chr3	130429729	130433270	-
chr3	130433323	130433996	+
chr3	130434515	130435063	+
chr3	130575887	130576719	-
chr3	130577030	130585423	+
chr3	130928061	130928567	-
chr3	130930542	130931345	-
chr3	130932135	130933545	-
chr3	130934359	130935025	-
chr3	130936290	130974988	-
chr3	130975075	130975548	+
chr3	131018510	131020376	-
chr3	131021403	131021736	-
chr3	131021905	131047857	-
chr3	131048013	131055086	-
chr3	131055628	131076398	-
chr3	131126647	131137894	-
chr3	131129700	131129965	+
chr3	131134134	131134526	+
chr3	131138978	131153922	-
chr3	131152984	131160250	+
chr3	131227021	131227567	-
chr3	131227762	131306621	+
chr3	131307532	131308685	+
chr3	131309257	131310410	+
chr3	131556920	131557480	-
chr3	131557588	131557961	+
chr3	131766204	131766595	-
chr3	131778709	131779243	-
chr3	131778953	131780000	+
chr3	132316428	132316779	-
chr3	132317405	132317886	-
chr3	132318480	132320382	-
chr3	132321618	132323184	-
chr3	132323460	132346822	-
chr3	132347094	132501466	+
chr3	132501473	132512256	+
chr3	132513393	132513952	+
chr3	132636777	132638201	-
chr3	132644261	132644985	-
chr3	132646139	132754742	-
chr3	132754915	132773979	+
chr3	132755010	132755441	-
chr3	132773980	132775966	+
chr3	132966473	132968222	-
chr3	132970267	132973621	-
chr3	132973070	133040859	+
chr3	133043112	133043583	+
chr3	133044212	133044564	+
chr3	133120493	133126613	-
chr3	133126642	133207294	-
chr3	133205240	133205574	+
chr3	133206955	133208252	+
chr3	133207588	133208177	-
chr3	133420983	133421469	-
chr3	134874326	134874663	-
chr3	134874733	134875033	+
chr3	134874782	134875415	-
chr3	134876461	134936486	+
chr3	135059056	135059367	-
chr3	135061109	135061446	-
chr3	135062370	135069014	-
chr3	135069337	135086412	-
chr3	135085826	135095543	+
chr3	135086519	135092317	-
chr3	135093286	135094324	-
chr3	135095661	135096620	-
chr3	135096225	135097558	+
chr3	135097128	135099117	-
chr3	135099188	135101668	-
chr3	135099631	135101712	+
chr3	135101674	135102335	-
chr3	135101713	135130182	+
chr3	135102979	135103338	-
chr3	135130183	135135499	+
chr3	135135552	135138115	+
chr3	135139233	135139547	+
chr3	135139901	135142092	-
chr3	135142748	135145155	-
chr3	135147491	135148268	-
chr3	135148342	135148616	-
chr3	135148575	135234380	+
chr3	135182236	135182632	-
chr3	135234383	135238918	+
chr3	135239696	135240134	+
chr3	135245155	135247616	-
chr3	135247617	135354529	-
chr3	135353670	135356075	+
chr3	135487947	135489019	-
chr3	135488598	135489269	+
chr3	135716849	135989007	-
chr3	136328749	136332920	-
chr3	136333054	136333731	+
chr3	136333732	136598792	+
chr3	136347307	136347627	-
chr3	136387810	136388623	-
chr3	136598793	136607479	+
chr3	136608232	136609265	+
chr3	137509996	137510308	+
chr3	137525026	137527320	-
chr3	137527557	137529929	+
chr3	137529924	137530701	-
chr3	137529930	137530635	+
chr3	137530636	137571922	+
chr3	137531994	137532514	-
chr3	137571940	137581499	+
chr3	137580929	137582016	-
chr3	137581500	137591615	+
chr3	137589614	137593956	-
chr3	137591772	137600423	+
chr3	137593957	137644512	-
chr3	137644519	137644919	+
chr3	137781351	137806401	-
chr3	137781526	137781724	+
chr3	137806402	137806701	-
chr3	137806769	137810992	+
chr3	137807434	137807963	-
chr3	138105488	138105961	-
chr3	138106126	138118504	+
chr3	138111888	138112422	-
chr3	138113315	138121899	-
chr3	138118505	138122041	+
chr3	138121900	138152366	-
chr3	138152367	138152886	-
chr3	138152576	138153694	+
chr3	138181715	138182364	-
chr3	138184252	138184922	-
chr3	138188173	138189961	-
chr3	138189185	138220592	+
chr3	138220593	138232131	+
chr3	138232805	138233996	+
chr3	138234629	138235045	+
chr3	138238503	138239227	+
chr3	138404429	138405126	-
chr3	138405209	138567419	+
chr3	138480195	138480483	-
chr3	138507692	138507760	-
chr3	138567420	138571907	+
chr3	138572647	138573114	+
chr3	138579094	138580995	-
chr3	138581643	138588804	-
chr3	138588844	138738188	-
chr3	138738395	138739561	+
chr3	138867574	138868549	-
chr3	138868612	138868848	+
chr3	138868849	138869820	+
chr3	141885067	141886083	-
chr3	141886485	141887122	-
chr3	141889409	141902537	-
chr3	141902547	142058643	-
chr3	142057237	142057486	+
chr3	142057861	142058184	+
chr3	142058702	142059370	+
chr3	142204440	142213078	+
chr3	142213877	142214513	+
chr3	142222679	142222912	+
chr3	142223551	142226598	+
chr3	142233010	142236166	+
chr3	142283626	142285397	+
chr3	142288888	142300991	+
chr3	142301029	142301739	+
chr3	142363210	142363873	-
chr3	142363243	142363714	+
chr3	142364000	142406983	+
chr3	142408486	142408809	+
chr3	142427372	142428072	-
chr3	142428197	142446591	+
chr3	142445880	142453823	-
chr3	142446597	142453613	+
chr3	142453837	142544972	-
chr3	142454838	142455771	+
chr3	142456826	142457263	+
chr3	142545114	142548949	+
chr3	142549471	142553215	+
chr3	142553761	142555772	+
chr3	143307610	143307864	+
chr3	143313975	143314424	-
chr3	143314609	143315286	+
chr3	143844557	143845319	-
chr3	143847021	143847416	-
chr3	143847931	143851427	-
chr3	143851469	143868222	-
chr3	143865473	143866044	+
chr3	143868285	143869045	-
chr3	143868318	143869276	+
chr3	144043826	144044061	-
chr3	144081634	144082250	-
chr3	144083672	144086478	-
chr3	144086911	144094049	-
chr3	144094072	144233165	-
chr3	144233668	144260642	+
chr3	144260673	144267153	+
chr3	144267922	144268445	+
chr3	144279751	144280990	-
chr3	144280791	144281302	+
chr3	144290847	144291795	-
chr3	144291030	144292167	+
chr3	144327857	144329400	-
chr3	144328456	144329736	+
chr3	144331179	144335056	-
chr3	144332115	144333498	+
chr3	144335578	144335974	-
chr3	144336876	144351800	-
chr3	144340609	144341769	+
chr3	144342318	144343483	+
chr3	144351801	144383251	-
chr3	144360297	144361310	+
chr3	144382214	144382660	+
chr3	144383537	144383987	+
chr3	144418648	144420746	-
chr3	144445185	144445742	-
chr3	144446454	144447399	-
chr3	144449783	144450587	-
chr3	144459498	144479242	-
chr3	144779953	144782224	-
chr3	144781550	144816927	+
chr3	144818279	144819442	+
chr3	144955484	145214970	+
chr3	145238812	145239071	-
chr3	145239183	145268059	+
chr3	145268239	145276273	+
chr3	145308198	145309903	-
chr3	145309907	145312945	-
chr3	145586308	145587883	-
chr3	145587338	145597259	+
chr3	145597273	145600983	+
chr3	145600984	145607269	+
chr3	145607270	145610532	+
chr3	145613988	145614879	-
chr3	145615041	145615879	+
chr3	145626252	145627190	-
chr3	145649625	145650445	-
chr3	145650979	145651281	-
chr3	145687110	145687807	+
chr3	145770639	145771579	+
chr3	145771961	145772310	+
chr3	145772959	145773352	-
chr3	145773762	145774291	+
chr3	145780426	145784744	+
chr3	145784904	145803636	+
chr3	145803637	145809875	+
chr3	145812043	145813170	-
chr3	145812753	145858525	+
chr3	145818434	145819316	-
chr3	145858541	145863495	+
chr3	145866840	145867653	+
chr3	145991364	145991919	-
chr3	146067104	146067469	-
chr3	146067603	146103151	+
chr3	146107782	146111696	+
chr3	146112649	146114312	-
chr3	146113442	146128600	+
chr3	146120167	146162716	-
chr3	146128766	146133017	+
chr3	146133579	146135371	+
chr3	146136758	146137750	+
chr3	146138559	146139389	+
chr3	146161806	146162315	+
chr3	146162794	146168558	+
chr3	146163148	146169295	-
chr3	146168559	146175782	+
chr3	146169296	146184389	-
chr3	146184112	146185270	+
chr3	146381943	146382633	-
chr3	146384135	146392410	-
chr3	146392543	146475878	-
chr3	146475944	146477392	+
chr3	148477302	148477978	-
chr3	148478507	148617641	-
chr3	148621985	148622407	-
chr3	148622500	148622690	+
chr3	148627842	148628311	-
chr3	148644442	148645861	-
chr3	148650592	148651257	-
chr3	148651768	148652528	-
chr3	148882965	148883361	+
chr3	148943960	148944881	+
chr3	148989269	148989872	-
chr3	149001847	149002194	+
chr3	149099292	149099521	-
chr3	150957054	150958287	+
chr3	150959216	150960436	+
chr3	150963059	150963618	+
chr3	151784799	151786360	+
chr3	151842641	151846603	-
chr3	151846933	151873316	-
chr3	151855682	151855912	+
chr3	151856847	151857202	+
chr3	151872760	151873304	+
chr3	151873317	151873851	-
chr3	151873411	151899821	+
chr3	151899822	151912073	+
chr3	151913279	151914085	+
chr3	151917151	151917495	+
chr3	151936796	152003372	-
chr3	152009153	152009390	-
chr3	152009449	152056584	+
chr3	152041522	152042128	-
chr3	152044747	152046821	-
chr3	152047467	152060117	-
chr3	152056608	152058710	+
chr3	152058999	152125781	+
chr3	152064649	152065161	-
chr3	152125818	152130522	+
chr3	152131582	152132404	+
chr3	152140608	152141938	-
chr3	152140873	152142537	+
chr3	152143244	152146047	+
chr3	152146657	152147795	+
chr3	152376618	152376892	-
chr3	152377058	152452015	+
chr3	152426121	152426834	-
chr3	152452016	152464123	+
chr3	152475090	152475868	+
chr3	152574919	152576358	-
chr3	152575316	152578016	+
chr3	152578243	152578634	+
chr3	152580230	152580951	+
chr3	152582805	152583541	+
chr3	152584472	152590791	+
chr3	152592548	152593381	+
chr3	152595031	152596454	+
chr3	152597414	152597707	+
chr3	152598336	152599111	+
chr3	152923420	152925721	-
chr3	152925106	152925696	+
chr3	153564936	153569129	-
chr3	153569130	153570240	-
chr3	153570241	153575969	-
chr3	153576025	153576759	+
chr3	153581353	153581625	-
chr3	153582140	153584699	-
chr3	153585346	153607441	-
chr3	153607633	153608451	+
chr3	154238268	154239415	-
chr3	154239442	154260083	-
chr3	154259674	154262080	+
chr3	154743457	154744709	-
chr3	154745989	154747858	-
chr3	154747879	154756344	-
chr3	154756468	154760079	+
chr3	157196175	157197053	-
chr3	157197326	157211327	+
chr3	157211328	157215294	+
chr3	157215529	157215939	+
chr3	157217582	157220235	+
chr3	157608926	157610192	-
chr3	157609899	157610366	+
chr3	157610380	157669824	+
chr3	157668548	157673455	-
chr3	157669825	157676008	+
chr3	157673456	157699584	-
chr3	157694762	157695012	+
chr3	157699651	157731444	+
chr3	157731450	157735212	+
chr3	159502162	159503319	-
chr3	159502671	159598191	+
chr3	159598192	159599783	+
chr4	3176285	3176485	+
chr4	3437546	3438019	-
chr4	3438105	3439500	+
chr4	3448363	3449262	+
chr4	3463588	3463930	-
chr4	3472311	3472957	-
chr4	3474460	3476179	-
chr4	3476211	3501944	-
chr4	3501945	3502313	-
chr4	3502024	3543762	+
chr4	3544270	3548534	+
chr4	3553872	3554308	-
chr4	3554049	3554432	+
chr4	3604455	3605214	-
chr4	3605254	3718794	+
chr4	3605900	3606186	-
chr4	3718795	3735285	+
chr4	3735878	3740749	+
chr4	3744586	3746099	+
chr4	3748721	3749269	+
chr4	3750995	3751775	-
chr4	3753564	3761584	-
chr4	3753569	3754387	+
chr4	3755459	3763685	+
chr4	3761612	3761735	-
chr4	3761804	3762773	-
chr4	3801841	3802432	-
chr4	3802170	3802701	+
chr4	3824846	3826055	-
chr4	3859879	3865500	-
chr4	3866039	3870664	+
chr4	3870999	3872923	+
chr4	3873853	3874698	+
chr4	3874971	3875372	+
chr4	3876425	3877743	+
chr4	4685525	4691497	-
chr4	4691498	4720478	-
chr4	4719727	4719998	+
chr4	4722929	4723345	+
chr4	4725852	4726546	+
chr4	5572012	5727088	+
chr4	5728744	5729544	+
chr4	5730472	5730950	+
chr4	6118234	6146911	+
chr4	6146955	6150235	+
chr4	6257444	6257658	-
chr4	6263025	6263626	+
chr4	6274079	6284716	-
chr4	6275869	6276620	+
chr4	6281638	6282014	+
chr4	6282767	6283591	+
chr4	6284447	6285789	+
chr4	6287889	6288191	-
chr4	6291978	6293632	-
chr4	6292836	6323320	+
chr4	6295568	6296247	-
chr4	6320089	6320868	-
chr4	6323321	6330169	+
chr4	6323337	6381467	-
chr4	6330228	6331395	+
chr4	6379598	6380290	+
chr4	6380841	6383299	+
chr4	8461964	8462648	-
chr4	8462790	8534888	+
chr4	8534889	8540998	+
chr4	8565392	8573747	-
chr4	8573839	8574336	-
chr4	8574391	8574674	-
chr4	8574392	8576429	+
chr4	8616800	8617376	-
chr4	8617654	8617978	+
chr4	8618270	8793961	+
chr4	8794190	8802146	+
chr4	8837817	8838215	+
chr4	8838742	8840087	-
chr4	8838919	8841540	+
chr4	9373389	9376122	-
chr4	9376213	9596255	-
chr4	9576796	9577139	+
chr4	9596420	9597148	+
chr4	9597356	9597678	-
chr4	9597856	9598413	+
chr4	9599187	9599469	+
chr4	9609932	9610851	+
chr4	9664784	9664983	-
chr4	9697187	9698413	-
chr4	9786901	9788254	+
chr4	10800789	10801595	-
chr4	10801179	10801460	+
chr4	10801662	10826562	+
chr4	10826703	10827149	+
chr4	10841472	10843246	-
chr4	10843054	10843754	+
chr4	10845286	10847969	-
chr4	10846176	10848671	+
chr4	10849776	10850472	-
chr4	10850558	10851371	+
chr4	10879215	10879586	-
chr4	10891539	10892083	-
chr4	10892224	10892701	+
chr4	10894647	10895142	-
chr4	10903419	10904132	-
chr4	10903989	10904696	+
chr4	10905567	10915791	-
chr4	10915792	10934796	-
chr4	10934936	10936507	+
chr4	10934978	10935755	-
chr4	10943668	10943882	-
chr4	10943909	10944271	+
chr4	10973030	10977848	-
chr4	10978196	11003354	-
chr4	11078897	11083431	-
chr4	11083565	11101524	+
chr4	11101549	11104018	+
chr4	11118998	11126262	-
chr4	11126263	11181401	-
chr4	11181143	11182035	+
chr4	11184639	11192170	-
chr4	11192181	11249286	-
chr4	11249336	11250157	+
chr4	11406861	11407271	-
chr4	11412217	11412923	-
chr4	11413156	11478334	+
chr4	11478335	11483406	+
chr4	11485125	11486044	-
chr4	11874574	11874875	-
chr4	11878443	11879714	-
chr4	11880299	11885325	-
chr4	11885326	11893568	-
chr4	11893787	11921417	+
chr4	11923728	11925375	+
chr4	11925816	11926314	-
chr4	11934733	11936511	-
chr4	11935458	11935992	+
chr4	11936502	11937518	+
chr4	11938673	11939302	-
chr4	11939960	11940639	+
chr4	11966680	12015087	-
chr4	12016519	12019852	+
chr4	12021704	12023429	+
chr4	12023430	12025846	+
chr4	12026846	12040803	+
chr4	12043334	12048025	+
chr4	12051582	12052400	+
chr4	12067106	12067376	-
chr4	12067410	12070410	+
chr4	12072620	12073904	+
chr4	12074236	12077508	+
chr4	12078274	12078752	+
chr4	12081890	12091383	+
chr4	14720230	14723147	-
chr4	14723210	14731569	-
chr4	14732466	14736645	-
chr4	14736708	14753588	-
chr4	14753839	14754452	+
chr4	14790578	14792164	-
chr4	14791367	14842434	+
chr4	14842459	14850212	+
chr4	15192386	15193215	-
chr4	15192961	15213838	+
chr4	15216389	15218388	+
chr4	15843234	15844324	-
chr4	15844368	15872530	-
chr4	15872567	15872871	+
chr4	15882588	15883192	-
chr4	15883949	15885653	-
chr4	15885091	15919734	+
chr4	15917113	15924262	-
chr4	15920593	15928936	+
chr4	15924344	15940999	-
chr4	15941141	15943446	+
chr4	16041472	16042344	-
chr4	16043058	16044102	-
chr4	16044817	16050517	-
chr4	16050520	16090668	-
chr4	16091226	16190637	+
chr4	16095500	16096272	-
chr4	17216671	17216697	-
chr4	18772187	18772621	-
chr4	19443844	19446357	-
chr4	19446400	19497252	-
chr4	19497317	19497595	+
chr4	19501636	19502771	-
chr4	19502200	19534123	+
chr4	19513477	19514009	-
chr4	19519531	19519739	-
chr4	19520616	19522349	-
chr4	19523385	19524008	-
chr4	19524707	19534364	-
chr4	19534184	19549094	+
chr4	19534371	19636166	-
chr4	19549821	19551491	+
chr4	19552008	19553164	+
chr4	19600350	19601244	+
chr4	19636412	19636963	+
chr4	19783564	19784067	+
chr4	19791553	19792802	-
chr4	19792877	19803983	-
chr4	19799370	19799828	+
chr4	19801512	19801833	+
chr4	19803984	19849760	-
chr4	19822015	19823454	+
chr4	19846227	19847535	+
chr4	19848020	19848762	+
chr4	19849761	19850733	-
chr4	19849770	19851605	+
chr4	19869265	19870080	-
chr4	19876761	19877930	-
chr4	19878019	19878591	+
chr4	19959326	19960179	-
chr4	19968883	19969617	-
chr4	19969166	19993272	+
chr4	19995803	19996855	+
chr4	21653959	21654770	-
chr4	21654825	21677548	+
chr4	21678408	21684661	+
chr4	21682113	21684255	-
chr4	21684527	21689659	-
chr4	21688375	21689041	+
chr4	21691928	21694334	-
chr4	21703397	21765011	+
chr4	21766353	21766559	+
chr4	21767079	21770502	+
chr4	21774365	21775591	-
chr4	21774694	21803622	+
chr4	21803630	21806819	+
chr4	21806820	21839191	+
chr4	21840666	21841702	+
chr4	22283971	22285788	-
chr4	22284714	22361225	+
chr4	22362884	22363413	+
chr4	22364016	22365312	+
chr4	22365862	22366221	+
chr4	23445260	23445757	-
chr4	24421446	24423537	-
chr4	24423595	24529039	+
chr4	24536938	24538124	+
chr4	24538905	24539948	+
chr4	24824714	24825101	-
chr4	24825198	24832137	+
chr4	24832176	24832487	+
chr4	25170167	25171973	-
chr4	25173689	25175717	-
chr4	25175718	25208999	-
chr4	25208499	25209301	+
chr4	26246628	26247264	-
chr4	26248940	26251249	-
chr4	26251622	26273831	-
chr4	26273832	26274039	-
chr4	26274132	26274488	+
chr4	32047391	32050973	-
chr4	32051052	32110468	+
chr4	32110469	32115873	+
chr4	32325949	32327078	+
chr4	32328321	32329641	+
chr4	32330314	32330881	+
chr4	32332104	32332854	+
chr4	32333818	32335300	+
chr4	32335700	32343921	+
chr4	32336712	32338569	-
chr4	32344521	32344882	+
chr4	32345974	32346201	+
chr4	32347784	32348076	+
chr4	32348837	32350497	+
chr4	32352656	32360695	+
chr4	32354581	32355071	-
chr4	32361970	32363035	+
chr4	32365307	32369767	+
chr4	32370600	32372025	+
chr4	32374804	32376120	+
chr4	32378013	32379090	+
chr4	32382200	32382684	+
chr4	32383685	32384138	+
chr4	32384897	32386016	+
chr4	32388597	32392129	+
chr4	32393106	32393946	+
chr4	32394883	32395434	+
chr4	32395945	32397195	+
chr4	32401760	32402545	+
chr4	32404707	32406231	+
chr4	32407529	32409588	+
chr4	32410830	32411379	+
chr4	32412397	32414588	+
chr4	32415458	32416034	+
chr4	32416722	32417501	+
chr4	32418554	32419489	+
chr4	32421206	32421511	+
chr4	32423866	32424638	+
chr4	32426959	32427987	+
chr4	32429592	32432243	+
chr4	32430061	32430417	-
chr4	32436121	32436483	+
chr4	32437068	32438827	+
chr4	32439334	32441971	+
chr4	32442537	32443022	+
chr4	32444545	32450518	-
chr4	32445617	32448021	+
chr4	32448794	32449597	+
chr4	32450744	32454712	+
chr4	32451524	32452932	-
chr4	32455282	32456444	+
chr4	32457180	32457888	+
chr4	32459611	32460059	+
chr4	32460918	32461386	+
chr4	32463735	32465167	+
chr4	32467729	32468263	+
chr4	32469092	32469456	+
chr4	32470248	32470886	+
chr4	32471514	32473471	+
chr4	32476430	32477195	+
chr4	32478209	32478955	+
chr4	32484252	32485387	+
chr4	32486464	32487433	+
chr4	32499331	32499646	+
chr4	32504899	32673079	+
chr4	32642252	32642980	-
chr4	32643525	32644065	-
chr4	32645204	32646199	-
chr4	32646628	32658641	-
chr4	32673357	32673995	+
chr4	32701185	32701754	-
chr4	32701889	32702149	-
chr4	32702415	32740240	+
chr4	32740251	32743497	+
chr4	32743146	32744048	-
chr4	32744106	32862174	+
chr4	32862914	32864022	+
chr4	32864653	32864952	+
chr4	32865728	32867483	+
chr4	32885733	32886578	-
chr4	32886699	32887409	-
chr4	32887227	32889228	+
chr4	32889250	32889979	+
chr4	32890350	32890602	+
chr4	32890683	32893791	+
chr4	33069663	33070338	-
chr4	33070211	33109186	+
chr4	33107461	33107860	-
chr4	33109270	33111819	+
chr4	33110017	33111234	-
chr4	33112486	33114087	-
chr4	33112572	33113496	+
chr4	33114426	33118339	-
chr4	33118386	33139344	+
chr4	33139354	33143409	+
chr4	33327712	33332396	-
chr4	33332397	33335726	-
chr4	33334856	33340283	+
chr4	33344844	33345854	-
chr4	33348228	33348500	-
chr4	33349287	33349801	-
chr4	33351235	33352475	-
chr4	33354519	33355008	-
chr4	33357679	33359094	-
chr4	33362047	33362577	-
chr4	33364265	33365325	-
chr4	33365884	33366596	-
chr4	33369810	33370369	-
chr4	33371468	33371850	-
chr4	33376079	33376941	-
chr4	33396830	33397128	-
chr4	33397297	33589578	+
chr4	33589659	33591717	+
chr4	33592275	33599276	+
chr4	34413317	34414043	+
chr4	34442458	34442771	-
chr4	34497049	34497656	-
chr4	34497859	34514189	+
chr4	34498576	34498890	-
chr4	34503071	34503791	-
chr4	34505489	34506085	-
chr4	34507454	34508871	-
chr4	34509794	34513935	-
chr4	34514029	34562191	-
chr4	34514190	34535615	+
chr4	34536222	34536475	+
chr4	34536797	34537546	+
chr4	34539781	34540968	+
chr4	34541528	34542154	+
chr4	34542847	34543666	+
chr4	34548334	34548857	+
chr4	34562201	34607414	+
chr4	34607812	34624160	+
chr4	34610506	34634646	-
chr4	34634589	34635486	+
chr4	34713790	34714554	-
chr4	34715494	34715887	-
chr4	34715947	34725625	-
chr4	34725242	34725935	+
chr4	34735027	34735874	-
chr4	34736390	34736970	-
chr4	34737734	34747320	-
chr4	34748029	34750336	-
chr4	34750337	34830192	-
chr4	34829632	34831173	+
chr4	34831999	34835944	+
chr4	34832774	34833914	-
chr4	34896722	35104736	-
chr4	35043640	35043985	+
chr4	35047288	35047621	+
chr4	35103507	35103931	+
chr4	35105086	35106793	-
chr4	35109436	35122997	-
chr4	35112669	35113498	+
chr4	35123501	35127690	-
chr4	35134073	35138520	-
chr4	35138521	35173094	-
chr4	35172482	35177138	+
chr4	40088757	40090724	-
chr4	40090041	40090275	+
chr4	40090276	40145914	+
chr4	40146387	40147317	+
chr4	40147680	40154942	+
chr4	40149158	40150569	-
chr4	40151137	40186859	-
chr4	40155474	40157839	+
chr4	40159572	40159909	+
chr4	40186291	40187223	+
chr4	40193856	40195376	-
chr4	40197125	40206634	-
chr4	40206635	40216904	-
